chromosomes,start_position,end_position,dataset,score,dataset_strand,product,windows,phase,time_after_exposure,repdomains,sample_strand,replicate,real,sim,xr_ds,direction,log2val
.,0,100,Initiation Zones,0,.,CPD,4,early,12,LRD,-,_,0.401096063993375,1.00841337337296,0.397749647698324,Right Replicating,-1.3300674421792
.,0,100,Initiation Zones,0,.,CPD,4,early,12,LRD,+,_,0.463831602207723,0.725669051023434,0.639177875304958,Right Replicating,-0.645710623636871
.,0,100,Initiation Zones,0,.,CPD,40,early,12,ERD,-,_,2.08750037223654,1.59451018521744,1.30917970395521,Right Replicating,0.388663141752776
.,0,100,Initiation Zones,0,.,CPD,40,early,12,ERD,+,_,2.05957805499488,1.61532648319561,1.27502277491322,Right Replicating,0.350523017249549
.,0,100,Initiation Zones,0,.,CPD,40,early,12,LRD,-,_,0.350170832385858,0.631047346857242,0.554904214604162,Right Replicating,-0.849689334310585
.,0,100,Initiation Zones,0,.,CPD,40,early,12,LRD,+,_,0.344281565841975,0.886512148178211,0.388355158527129,Right Replicating,-1.36455146546203
.,0,100,Initiation Zones,0,.,CPD,41,early,12,ERD,-,_,2.48091746478661,1.57712589712037,1.57306241011986,Right Replicating,0.653575909777304
.,0,100,Initiation Zones,0,.,CPD,41,early,12,ERD,+,_,2.36807116181689,1.74848220110146,1.35435817437839,Right Replicating,0.437609325371732
.,0,100,Initiation Zones,0,.,CPD,41,early,12,LRD,-,_,0.470859353756325,0.724048503275393,0.650314656582106,Right Replicating,-0.620790155746991
.,0,100,Initiation Zones,0,.,CPD,41,early,12,LRD,+,_,0.376946131488205,0.995910789609312,0.378493872564708,Right Replicating,-1.40165815026966
.,0,100,Initiation Zones,0,.,CPD,42,early,12,ERD,-,_,2.40616680373444,1.70494041612392,1.41129084687001,Right Replicating,0.497015337401462
.,0,100,Initiation Zones,0,.,CPD,42,early,12,ERD,+,_,2.1142017766099,1.54703826863369,1.36661246167951,Right Replicating,0.450604187436135
.,0,100,Initiation Zones,0,.,CPD,42,early,12,LRD,-,_,0.384847137900428,0.696858116478031,0.552260393902667,Right Replicating,-0.856579428584817
.,0,100,Initiation Zones,0,.,CPD,42,early,12,LRD,+,_,0.467155070920363,1.00073539534051,0.466811779712668,Right Replicating,-1.09908712784676
.,0,100,Initiation Zones,0,.,CPD,43,early,12,ERD,-,_,1.97139930895362,1.47936037003341,1.33260248745821,Right Replicating,0.414246491680025
.,0,100,Initiation Zones,0,.,CPD,43,early,12,ERD,+,_,2.04519899452996,1.80998505040967,1.12995352865873,Right Replicating,0.176263440470353
.,0,100,Initiation Zones,0,.,CPD,43,early,12,LRD,-,_,0.382897078403228,0.743912045135053,0.514707458908956,Right Replicating,-0.958175405303882
.,0,100,Initiation Zones,0,.,CPD,43,early,12,LRD,+,_,0.352648574425685,0.900655747180933,0.391546465483045,Right Replicating,-1.3527445701445
.,0,100,Initiation Zones,0,.,CPD,44,early,12,ERD,-,_,2.01388573846575,1.65958459485559,1.21348784792799,Right Replicating,0.279159661169881
.,0,100,Initiation Zones,0,.,CPD,44,early,12,ERD,+,_,2.30685944582856,1.58667687320893,1.45389365962278,Right Replicating,0.539921751826066
.,0,100,Initiation Zones,0,.,CPD,44,early,12,LRD,-,_,0.422816396924074,0.873795248093431,0.483884980888411,Right Replicating,-1.0472639342097
.,0,100,Initiation Zones,0,.,CPD,44,early,12,LRD,+,_,0.396604893595516,0.988060780536418,0.401397263617932,Right Replicating,-1.31689731320999
.,0,100,Initiation Zones,0,.,CPD,45,early,12,ERD,-,_,2.02983730867142,1.56745626199626,1.29498816514745,Right Replicating,0.372938913231446
.,0,100,Initiation Zones,0,.,CPD,45,early,12,ERD,+,_,1.97296604759387,1.67072250981995,1.18090588712215,Right Replicating,0.239893993022633
.,0,100,Initiation Zones,0,.,CPD,45,early,12,LRD,-,_,0.413312621427039,0.773449729280121,0.534375546050969,Right Replicating,-0.904074105784627
.,0,100,Initiation Zones,0,.,CPD,45,early,12,LRD,+,_,0.348158610502357,1.04420844698256,0.333418688106219,Right Replicating,-1.5845931252884
.,0,100,Initiation Zones,0,.,CPD,46,early,12,ERD,-,_,2.21037693555299,1.74371479145742,1.26762527127818,Right Replicating,0.342128326574887
.,0,100,Initiation Zones,0,.,CPD,46,early,12,ERD,+,_,2.41239184928041,1.63007262411077,1.47992906180877,Right Replicating,0.565528024077554
.,0,100,Initiation Zones,0,.,CPD,46,early,12,LRD,-,_,0.427835801592933,0.772376983469746,0.553920961848148,Right Replicating,-0.852247959920786
.,0,100,Initiation Zones,0,.,CPD,46,early,12,LRD,+,_,0.403366419072583,0.853739153689302,0.472470329291444,Right Replicating,-1.08170436265026
.,0,100,Initiation Zones,0,.,CPD,47,early,12,ERD,-,_,2.22099303612713,1.63723480338929,1.35655132148998,Right Replicating,0.439943629159398
.,0,100,Initiation Zones,0,.,CPD,47,early,12,ERD,+,_,2.30411104091796,1.64866915978131,1.39755816213824,Right Replicating,0.482908324916288
.,0,100,Initiation Zones,0,.,CPD,47,early,12,LRD,-,_,0.378154144197812,0.691824403924947,0.546604227969437,Right Replicating,-0.871431475774597
.,0,100,Initiation Zones,0,.,CPD,47,early,12,LRD,+,_,0.336764811876052,0.887577179935176,0.379420313510818,Right Replicating,-1.39813117465984
.,0,100,Initiation Zones,0,.,CPD,48,early,12,ERD,-,_,1.92838326108754,1.65505792170907,1.16514548270083,Right Replicating,0.220510104293272
.,0,100,Initiation Zones,0,.,CPD,48,early,12,ERD,+,_,2.21498698095567,1.57512462163152,1.40622967258387,Right Replicating,0.491832241947875
.,0,100,Initiation Zones,0,.,CPD,48,early,12,LRD,-,_,0.406650312159455,0.701396430489611,0.579772428946627,Right Replicating,-0.786441367158537
.,0,100,Initiation Zones,0,.,CPD,48,early,12,LRD,+,_,0.35160670554074,0.901348950658145,0.390089437929677,Right Replicating,-1.35812315843918
.,0,100,Initiation Zones,0,.,CPD,49,early,12,ERD,-,_,2.40796467733449,1.62835440694612,1.47877186137291,Right Replicating,0.564399496755195
.,0,100,Initiation Zones,0,.,CPD,49,early,12,ERD,+,_,2.42495002543955,1.46353276904731,1.65691542869797,Right Replicating,0.728499967247486
.,0,100,Initiation Zones,0,.,CPD,49,early,12,LRD,-,_,0.343227695692811,0.694642351401789,0.494107068191533,Right Replicating,-1.01710440123119
.,0,100,Initiation Zones,0,.,CPD,49,early,12,LRD,+,_,0.319119309756231,0.878331584310851,0.363324415808884,Right Replicating,-1.46066977514882
.,0,100,Initiation Zones,0,.,CPD,5,early,12,ERD,-,_,2.0553448803414,1.60520738165639,1.28042326731673,Right Replicating,0.356620798285937
.,0,100,Initiation Zones,0,.,CPD,5,early,12,ERD,+,_,2.16691298238299,1.60958288442223,1.34625747040099,Right Replicating,0.428954350326069
.,0,100,Initiation Zones,0,.,CPD,5,early,12,LRD,-,_,0.464843598430722,0.805740566810415,0.576914726126848,Right Replicating,-0.793570005281041
.,0,100,Initiation Zones,0,.,CPD,5,early,12,LRD,+,_,0.392207925861691,0.742968951771545,0.527892753696511,Right Replicating,-0.921683232398162
.,0,100,Initiation Zones,0,.,CPD,50,early,12,ERD,-,_,2.47806650886485,1.50462758482794,1.6469633641259,Right Replicating,0.71980846339351
.,0,100,Initiation Zones,0,.,CPD,50,early,12,ERD,+,_,2.28926126469661,1.44971902785895,1.57910686188451,Right Replicating,0.6591088050767
.,0,100,Initiation Zones,0,.,CPD,50,early,12,LRD,-,_,0.388081147462616,0.697716809630678,0.55621584875967,Right Replicating,-0.846283241606536
.,0,100,Initiation Zones,0,.,CPD,50,early,12,LRD,+,_,0.411779164900375,0.839458426027589,0.490529551116617,Right Replicating,-1.02758804312137
.,0,100,Initiation Zones,0,.,CPD,51,early,12,ERD,-,_,2.16369043409759,1.6213620101369,1.33448941110622,Right Replicating,0.416287858042527
.,0,100,Initiation Zones,0,.,CPD,51,early,12,ERD,+,_,2.39480161881337,1.63957085469519,1.46062709760634,Right Replicating,0.546587900863702
