repdomains,log2val,sample_strand,direction,windows
LRD,0.0996923844332355,-,Right Replicating,45
LRD,-0.37915188260713,+,Right Replicating,45
ERD,-0.240886224216026,-,Right Replicating,46
ERD,-0.143311751287505,+,Right Replicating,46
LRD,-0.26105893643335,-,Right Replicating,46
LRD,-0.507739044486013,+,Right Replicating,46
ERD,-0.217335754669629,-,Right Replicating,47
ERD,-0.165112635663932,+,Right Replicating,47
LRD,-0.0449079587547782,-,Right Replicating,47
LRD,-0.46675645087267,+,Right Replicating,47
ERD,-0.244863595124576,-,Right Replicating,48
ERD,-0.164211197580475,+,Right Replicating,48
LRD,-0.15301492487875,-,Right Replicating,48
LRD,-0.396978081054625,+,Right Replicating,48
ERD,-0.115225166775197,-,Right Replicating,49
ERD,-0.159903526269398,+,Right Replicating,49
LRD,-0.0275327910638876,-,Right Replicating,49
LRD,-0.522749045416407,+,Right Replicating,49
ERD,-0.241341488929839,-,Right Replicating,5
ERD,-0.259379637158491,+,Right Replicating,5
LRD,-0.00679212493712578,-,Right Replicating,5
LRD,-0.103787943286382,+,Right Replicating,5
ERD,-0.12631009669604,-,Right Replicating,50
ERD,-0.182001451061222,+,Right Replicating,50
LRD,0.0356843953768661,-,Right Replicating,50
LRD,-0.482632019465246,+,Right Replicating,50
ERD,-0.076120977371145,-,Right Replicating,51
ERD,-0.165881310555915,+,Right Replicating,51
LRD,-0.0748654339484419,-,Right Replicating,51
LRD,-0.374150358945701,+,Right Replicating,51
ERD,-0.136275048253291,-,Right Replicating,52
ERD,-0.172198050782475,+,Right Replicating,52
LRD,-0.261973395070793,-,Right Replicating,52
LRD,-0.48340678814881,+,Right Replicating,52
ERD,-0.297390446225534,-,Right Replicating,53
ERD,-0.0897405977190357,+,Right Replicating,53
LRD,-0.0189936214890868,-,Right Replicating,53
LRD,-0.406727946606998,+,Right Replicating,53
ERD,-0.0204560724422816,-,Right Replicating,54
ERD,-0.167243704945299,+,Right Replicating,54
LRD,-0.118192542832761,-,Right Replicating,54
LRD,-0.471124194979464,+,Right Replicating,54
ERD,-0.320527889426756,-,Right Replicating,55
ERD,-0.0788478968958618,+,Right Replicating,55
LRD,-0.158885556651769,-,Right Replicating,55
LRD,-0.519057403286241,+,Right Replicating,55
ERD,-0.0498148840587048,-,Right Replicating,56
ERD,-0.0537725633889902,+,Right Replicating,56
LRD,0.136312497624562,-,Right Replicating,56
LRD,-0.431137538482058,+,Right Replicating,56
ERD,-0.0766010737297071,-,Right Replicating,57
ERD,-0.276550461687941,+,Right Replicating,57
LRD,-0.0828760759870188,-,Right Replicating,57
LRD,-0.662284895646442,+,Right Replicating,57
ERD,-0.326810616945866,-,Right Replicating,58
ERD,-0.201006136526295,+,Right Replicating,58
LRD,-0.0518535349839792,-,Right Replicating,58
LRD,-0.504002150630634,+,Right Replicating,58
ERD,-0.287530698206719,-,Right Replicating,59
ERD,-0.286199594535485,+,Right Replicating,59
LRD,-0.128913269554757,-,Right Replicating,59
LRD,-0.386498531191519,+,Right Replicating,59
ERD,-0.174928836700756,-,Right Replicating,6
ERD,-0.131414762886972,+,Right Replicating,6
LRD,0.193621768095478,-,Right Replicating,6
LRD,-0.081418992353745,+,Right Replicating,6
ERD,-0.129210363342285,-,Right Replicating,60
ERD,-0.149625390355837,+,Right Replicating,60
LRD,-0.142620739138752,-,Right Replicating,60
LRD,-0.418841859402755,+,Right Replicating,60
ERD,-0.0422340603997802,-,Right Replicating,61
ERD,-0.0753588395906476,+,Right Replicating,61
LRD,0.0944492676580596,-,Right Replicating,61
LRD,-0.265176108177468,+,Right Replicating,61
ERD,-0.0172929112815843,-,Right Replicating,62
ERD,-0.15169981276744,+,Right Replicating,62
LRD,0.0335264239234117,-,Right Replicating,62
LRD,-0.348301946426786,+,Right Replicating,62
ERD,-0.0881183434349471,-,Right Replicating,63
ERD,-0.299718037885343,+,Right Replicating,63
LRD,-0.0422437750157767,-,Right Replicating,63
LRD,-0.528303868951686,+,Right Replicating,63
ERD,-0.186978778170107,-,Right Replicating,64
ERD,-0.16115015451644,+,Right Replicating,64
LRD,0.179859127377916,-,Right Replicating,64
LRD,-0.410827126849276,+,Right Replicating,64
ERD,-0.131694295538431,-,Right Replicating,65
ERD,-0.378342905232826,+,Right Replicating,65
LRD,-0.0375101266227146,-,Right Replicating,65
LRD,-0.562030237284163,+,Right Replicating,65
ERD,-0.0992175184704185,-,Right Replicating,66
ERD,-0.308021817783158,+,Right Replicating,66
LRD,-0.0524897921107052,-,Right Replicating,66
LRD,-0.436566060327574,+,Right Replicating,66
ERD,-0.272658715811208,-,Right Replicating,67
ERD,-0.12314007811018,+,Right Replicating,67
LRD,-0.0696858397210906,-,Right Replicating,67
LRD,-0.32886287489936,+,Right Replicating,67
ERD,-0.186910106202387,-,Right Replicating,68
ERD,-0.150762518835179,+,Right Replicating,68
LRD,-0.319282148462768,-,Right Replicating,68
LRD,-0.598855269783399,+,Right Replicating,68
ERD,-0.194209988334289,-,Right Replicating,69
ERD,-0.156830844524809,+,Right Replicating,69
LRD,-0.173649826769129,-,Right Replicating,69
LRD,-0.352065458935201,+,Right Replicating,69
ERD,-0.297240946734,-,Right Replicating,7
ERD,-0.219859345045915,+,Right Replicating,7
LRD,-0.0270899059303474,-,Right Replicating,7
LRD,0.0617470816460478,+,Right Replicating,7
ERD,-0.222017494934687,-,Right Replicating,70
ERD,-0.139527806514486,+,Right Replicating,70
LRD,-0.164628525623312,-,Right Replicating,70
LRD,-0.603427619145624,+,Right Replicating,70
ERD,-0.28294030422374,-,Right Replicating,71
ERD,-0.330603631353904,+,Right Replicating,71
LRD,-0.160012251034542,-,Right Replicating,71
LRD,-0.464375904694511,+,Right Replicating,71
ERD,-0.209416626615824,-,Right Replicating,72
ERD,-0.232270503993212,+,Right Replicating,72
LRD,-0.120097029888534,-,Right Replicating,72
LRD,-0.649737999094622,+,Right Replicating,72
ERD,-0.303951255256043,-,Right Replicating,73
ERD,-0.138383220600643,+,Right Replicating,73
LRD,0.0862591093751271,-,Right Replicating,73
LRD,-0.359146733420132,+,Right Replicating,73
ERD,-0.139491416316754,-,Right Replicating,74
ERD,-0.214553023813755,+,Right Replicating,74
LRD,-0.188422283268699,-,Right Replicating,74
LRD,-0.402336514627062,+,Right Replicating,74
ERD,-0.297811738750456,-,Right Replicating,75
ERD,-0.294911652998841,+,Right Replicating,75
LRD,0.0145304687478707,-,Right Replicating,75
LRD,-0.427531101577858,+,Right Replicating,75
ERD,-0.272596071430237,-,Right Replicating,76
ERD,-0.329129682445785,+,Right Replicating,76
LRD,-0.0404093626407242,-,Right Replicating,76
LRD,-0.329547977373755,+,Right Replicating,76
ERD,-0.258238643863071,-,Right Replicating,77
ERD,-0.0464653108545948,+,Right Replicating,77
LRD,-0.259824042821905,-,Right Replicating,77
LRD,-0.326511342790006,+,Right Replicating,77
ERD,-0.206898027954619,-,Right Replicating,78
ERD,-0.0329381012587172,+,Right Replicating,78
LRD,-0.203079805986048,-,Right Replicating,78
LRD,-0.4734129360964,+,Right Replicating,78
ERD,-0.128110646528726,-,Right Replicating,79
ERD,-0.223330686697318,+,Right Replicating,79
LRD,-0.00731567346063835,-,Right Replicating,79
LRD,-0.48305663676532,+,Right Replicating,79
ERD,-0.224089067128682,-,Right Replicating,8
ERD,-0.283697992050818,+,Right Replicating,8
LRD,-0.0896050504951205,-,Right Replicating,8
LRD,-0.0145234906998051,+,Right Replicating,8
ERD,-0.194489758700584,-,Right Replicating,80
ERD,-0.286088864763347,+,Right Replicating,80
LRD,-0.283390401627695,-,Right Replicating,80
LRD,-0.45619587524968,+,Right Replicating,80
ERD,-0.2353421640496,-,Right Replicating,81
ERD,-0.287881437455323,+,Right Replicating,81
LRD,-0.0828958430346903,-,Right Replicating,81
LRD,-0.403729654178526,+,Right Replicating,81
ERD,-0.22643579983419,-,Right Replicating,82
ERD,-0.235773714977633,+,Right Replicating,82
LRD,-0.145691655822148,-,Right Replicating,82
LRD,-0.37427146076582,+,Right Replicating,82
ERD,-0.0298776887901757,-,Right Replicating,83
ERD,-0.0982391673032681,+,Right Replicating,83
LRD,-0.0908246718845962,-,Right Replicating,83
LRD,-0.468377051879187,+,Right Replicating,83
ERD,-0.262347502753531,-,Right Replicating,84
ERD,-0.243472209060409,+,Right Replicating,84
LRD,0.112458373745219,-,Right Replicating,84
LRD,-0.531774283734827,+,Right Replicating,84
ERD,-0.230457333384694,-,Right Replicating,85
ERD,-0.201287050112969,+,Right Replicating,85
LRD,0.105035250682483,-,Right Replicating,85
LRD,-0.221597490316715,+,Right Replicating,85
ERD,-0.00912000078864929,-,Right Replicating,86
ERD,-0.257629674811161,+,Right Replicating,86
LRD,-0.127275653190714,-,Right Replicating,86
LRD,-0.440866538601926,+,Right Replicating,86
ERD,-0.286356870970353,-,Right Replicating,87
ERD,-0.254994594043514,+,Right Replicating,87
LRD,0.0229474500554403,-,Right Replicating,87
LRD,-0.573597604247995,+,Right Replicating,87
ERD,-0.0809531688829425,-,Right Replicating,88
ERD,-0.0742544746617872,+,Right Replicating,88
LRD,0.151695130978278,-,Right Replicating,88
LRD,-0.628173357120925,+,Right Replicating,88
ERD,-0.337191456770765,-,Right Replicating,89
ERD,-0.119658887905809,+,Right Replicating,89
LRD,-0.235586896503458,-,Right Replicating,89
LRD,-0.508047461565352,+,Right Replicating,89
ERD,-0.201697331269535,-,Right Replicating,9
ERD,-0.231296333310788,+,Right Replicating,9
LRD,-0.193360314454335,-,Right Replicating,9
LRD,0.0917768135371485,+,Right Replicating,9
ERD,-0.18712508911276,-,Right Replicating,90
ERD,-0.0620119248944606,+,Right Replicating,90
LRD,-0.0441771289366509,-,Right Replicating,90
LRD,-0.4033765302132,+,Right Replicating,90
ERD,-0.0824032637145925,-,Right Replicating,91
ERD,-0.0972580971984306,+,Right Replicating,91
LRD,-0.147926294676159,-,Right Replicating,91
LRD,-0.375875451007075,+,Right Replicating,91
ERD,-0.175495469733375,-,Right Replicating,92
ERD,-0.117720290713687,+,Right Replicating,92
LRD,0.379612152985882,-,Right Replicating,92
LRD,-0.444615986962639,+,Right Replicating,92
ERD,-0.0872447279868459,-,Right Replicating,93
ERD,-0.144757381834666,+,Right Replicating,93
LRD,-0.0371726830804352,-,Right Replicating,93
LRD,-0.652118183341459,+,Right Replicating,93
ERD,-0.18976304226473,-,Right Replicating,94
ERD,-0.178178500456772,+,Right Replicating,94
LRD,-0.118676440860669,-,Right Replicating,94
LRD,-0.343512001038477,+,Right Replicating,94
ERD,-0.0954775747237148,-,Right Replicating,95
ERD,-0.140211375676785,+,Right Replicating,95
LRD,-0.0023816850295308,-,Right Replicating,95
LRD,-0.567761399160261,+,Right Replicating,95
ERD,-0.0814138278724177,-,Right Replicating,96
ERD,-0.111938446729299,+,Right Replicating,96
LRD,0.000894519252669016,-,Right Replicating,96
LRD,-0.530794422092716,+,Right Replicating,96
ERD,-0.175494839786254,-,Right Replicating,97
ERD,-0.245207983987293,+,Right Replicating,97
LRD,-0.0916886464725011,-,Right Replicating,97
LRD,-0.356123411299865,+,Right Replicating,97
ERD,-0.00840653816023474,-,Right Replicating,98
ERD,-0.0188737303467594,+,Right Replicating,98
LRD,-0.0881953188170341,-,Right Replicating,98
LRD,-0.564012481123815,+,Right Replicating,98
ERD,-0.169005004237988,-,Right Replicating,99
ERD,-0.165181745903031,+,Right Replicating,99
LRD,0.177054739908272,-,Right Replicating,99
LRD,-0.58908737418425,+,Right Replicating,99
