repdomains,log2val,sample_strand,direction,windows
LRD,-1.18554151284035,+,Right Replicating,46
ERD,0.159064466870474,-,Right Replicating,47
ERD,0.0843912254214715,+,Right Replicating,47
LRD,-0.909420853731303,-,Right Replicating,47
LRD,-1.03573497746831,+,Right Replicating,47
ERD,-0.0204997407965488,-,Right Replicating,48
ERD,0.122084874050818,+,Right Replicating,48
LRD,-0.793198261670242,-,Right Replicating,48
LRD,-1.16034556971748,+,Right Replicating,48
ERD,0.359583742051178,-,Right Replicating,49
ERD,0.0406875068601178,+,Right Replicating,49
LRD,-0.597488949466385,-,Right Replicating,49
LRD,-1.20322882119189,+,Right Replicating,49
ERD,0.0846183309364692,-,Right Replicating,5
ERD,0.0708384382763708,+,Right Replicating,5
LRD,-0.560900809275797,-,Right Replicating,5
LRD,-0.552993861690064,+,Right Replicating,5
ERD,0.231655957350706,-,Right Replicating,50
ERD,0.0741768519300583,+,Right Replicating,50
LRD,-0.889168020340807,-,Right Replicating,50
LRD,-0.941950951740016,+,Right Replicating,50
ERD,0.3079966938869,-,Right Replicating,51
ERD,0.0881434271542701,+,Right Replicating,51
LRD,-0.612951098717058,-,Right Replicating,51
LRD,-1.07614742630624,+,Right Replicating,51
ERD,0.351984498361416,-,Right Replicating,52
ERD,0.0974444841297689,+,Right Replicating,52
LRD,-0.919071114837539,-,Right Replicating,52
LRD,-1.18500652539962,+,Right Replicating,52
ERD,0.137614025005903,-,Right Replicating,53
ERD,0.0865780913837786,+,Right Replicating,53
LRD,-0.645406452762316,-,Right Replicating,53
LRD,-0.964874854768866,+,Right Replicating,53
ERD,0.129216877799675,-,Right Replicating,54
ERD,0.239659419403792,+,Right Replicating,54
LRD,-0.703847347317213,-,Right Replicating,54
LRD,-1.02648587419463,+,Right Replicating,54
ERD,0.23184913156622,-,Right Replicating,55
ERD,0.0666287979915712,+,Right Replicating,55
LRD,-0.827092362166604,-,Right Replicating,55
LRD,-1.00009903939752,+,Right Replicating,55
ERD,0.108274225772735,-,Right Replicating,56
ERD,0.183563922781162,+,Right Replicating,56
LRD,-0.800366556744946,-,Right Replicating,56
LRD,-1.15054245607525,+,Right Replicating,56
ERD,0.0665536385761105,-,Right Replicating,57
ERD,0.0280443598346625,+,Right Replicating,57
LRD,-0.886681929436265,-,Right Replicating,57
LRD,-1.31744458023488,+,Right Replicating,57
ERD,0.286834284542268,-,Right Replicating,58
ERD,0.0118686194397864,+,Right Replicating,58
LRD,-0.845207545916348,-,Right Replicating,58
LRD,-1.09058528282229,+,Right Replicating,58
ERD,0.0560000529016315,-,Right Replicating,59
ERD,-0.0217879708624429,+,Right Replicating,59
LRD,-0.774339717219201,-,Right Replicating,59
LRD,-1.28152605341158,+,Right Replicating,59
ERD,0.134108949173093,-,Right Replicating,6
ERD,0.164106221322066,+,Right Replicating,6
LRD,-0.499127363223282,-,Right Replicating,6
LRD,-0.569140830268972,+,Right Replicating,6
ERD,-0.0497713226685612,-,Right Replicating,60
ERD,0.117027718859944,+,Right Replicating,60
LRD,-0.804863392192957,-,Right Replicating,60
LRD,-1.19845129753129,+,Right Replicating,60
ERD,0.171177776040301,-,Right Replicating,61
ERD,0.0944063093355861,+,Right Replicating,61
LRD,-0.59010024901534,-,Right Replicating,61
LRD,-1.08945510374369,+,Right Replicating,61
ERD,0.171375270676545,-,Right Replicating,62
ERD,-0.0981128131140072,+,Right Replicating,62
LRD,-0.916553612790074,-,Right Replicating,62
LRD,-1.25616461555233,+,Right Replicating,62
ERD,0.141503252809269,-,Right Replicating,63
ERD,-0.115665740206871,+,Right Replicating,63
LRD,-0.882588720241805,-,Right Replicating,63
LRD,-0.998400328785216,+,Right Replicating,63
ERD,0.315910533072943,-,Right Replicating,64
ERD,0.187812251492823,+,Right Replicating,64
LRD,-0.836815116035283,-,Right Replicating,64
LRD,-1.12364919215306,+,Right Replicating,64
ERD,0.139321954730351,-,Right Replicating,65
ERD,-0.0433238070484319,+,Right Replicating,65
LRD,-0.720456922114771,-,Right Replicating,65
LRD,-1.20487562367389,+,Right Replicating,65
ERD,0.114799316559982,-,Right Replicating,66
ERD,0.0570055649668851,+,Right Replicating,66
LRD,-0.257303334996642,-,Right Replicating,66
LRD,-1.34671059333449,+,Right Replicating,66
ERD,0.314796865217041,-,Right Replicating,67
ERD,0.181994342962487,+,Right Replicating,67
LRD,-0.817932277377365,-,Right Replicating,67
LRD,-1.38616857932719,+,Right Replicating,67
ERD,0.123378422371875,-,Right Replicating,68
ERD,0.0731870626776725,+,Right Replicating,68
LRD,-0.699851870694555,-,Right Replicating,68
LRD,-1.42591231008048,+,Right Replicating,68
ERD,0.172772123126679,-,Right Replicating,69
ERD,0.0587810765747332,+,Right Replicating,69
LRD,-0.798737188288066,-,Right Replicating,69
LRD,-1.22262397302424,+,Right Replicating,69
ERD,0.0590225626010318,-,Right Replicating,7
ERD,0.010497322943061,+,Right Replicating,7
LRD,-0.607444126121556,-,Right Replicating,7
LRD,-0.469991735277203,+,Right Replicating,7
ERD,-0.0553552697329379,-,Right Replicating,70
ERD,-0.00707989090578467,+,Right Replicating,70
LRD,-1.15004236844816,-,Right Replicating,70
LRD,-1.15209612498718,+,Right Replicating,70
ERD,0.162836925896285,-,Right Replicating,71
ERD,0.00204142013033263,+,Right Replicating,71
LRD,-0.599931885860269,-,Right Replicating,71
LRD,-1.05457132659154,+,Right Replicating,71
ERD,0.169665565000593,-,Right Replicating,72
ERD,0.0827314939100049,+,Right Replicating,72
LRD,-0.556717125032051,-,Right Replicating,72
LRD,-1.2503252331774,+,Right Replicating,72
ERD,0.0716138180455463,-,Right Replicating,73
ERD,0.0253200206503347,+,Right Replicating,73
LRD,-0.687619377941439,-,Right Replicating,73
LRD,-1.26652528610171,+,Right Replicating,73
ERD,0.109403390439949,-,Right Replicating,74
ERD,0.00970313326783231,+,Right Replicating,74
LRD,-0.797649446483675,-,Right Replicating,74
LRD,-1.17179728487762,+,Right Replicating,74
ERD,0.224777393582625,-,Right Replicating,75
ERD,0.0434521114665605,+,Right Replicating,75
LRD,-0.91259608024729,-,Right Replicating,75
LRD,-1.22117769697297,+,Right Replicating,75
ERD,0.131043751728924,-,Right Replicating,76
ERD,-0.0771724158577372,+,Right Replicating,76
LRD,-0.851868914045775,-,Right Replicating,76
LRD,-1.25391769076391,+,Right Replicating,76
ERD,0.136650080470818,-,Right Replicating,77
ERD,0.223931565128489,+,Right Replicating,77
LRD,-0.958351056874206,-,Right Replicating,77
LRD,-1.31301732885065,+,Right Replicating,77
ERD,0.275690486241525,-,Right Replicating,78
ERD,0.0482560639915071,+,Right Replicating,78
LRD,-0.816928738270009,-,Right Replicating,78
LRD,-1.38139674290768,+,Right Replicating,78
ERD,0.182587322708423,-,Right Replicating,79
ERD,0.133942004178815,+,Right Replicating,79
LRD,-0.908217554610797,-,Right Replicating,79
LRD,-1.22619778255772,+,Right Replicating,79
ERD,-0.0458059272122222,-,Right Replicating,8
ERD,0.0419750222139238,+,Right Replicating,8
LRD,-0.437529749287657,-,Right Replicating,8
LRD,-0.486363408092732,+,Right Replicating,8
ERD,0.240065811211699,-,Right Replicating,80
ERD,0.00478905338050633,+,Right Replicating,80
LRD,-0.952281401491538,-,Right Replicating,80
LRD,-1.07700474988276,+,Right Replicating,80
ERD,0.190731747248487,-,Right Replicating,81
ERD,0.129744625229351,+,Right Replicating,81
LRD,-0.847735621296532,-,Right Replicating,81
LRD,-1.19170477078981,+,Right Replicating,81
ERD,0.115095430573983,-,Right Replicating,82
ERD,0.109644448455898,+,Right Replicating,82
LRD,-0.825599262351064,-,Right Replicating,82
LRD,-0.969909517817878,+,Right Replicating,82
ERD,0.266989974826852,-,Right Replicating,83
ERD,0.0348953788988763,+,Right Replicating,83
LRD,-1.0606801991229,-,Right Replicating,83
LRD,-1.10611261938835,+,Right Replicating,83
ERD,0.222288321929446,-,Right Replicating,84
ERD,-0.241369907988523,+,Right Replicating,84
LRD,-1.01472643903881,-,Right Replicating,84
LRD,-1.38605649055018,+,Right Replicating,84
ERD,0.341973258120763,-,Right Replicating,85
ERD,0.154626443030061,+,Right Replicating,85
LRD,-0.770827739047817,-,Right Replicating,85
LRD,-1.12455995234863,+,Right Replicating,85
ERD,0.293299082037584,-,Right Replicating,86
ERD,0.353989105668393,+,Right Replicating,86
LRD,-0.727135507949405,-,Right Replicating,86
LRD,-1.24444785312598,+,Right Replicating,86
ERD,0.237811872049435,-,Right Replicating,87
ERD,0.284299839857316,+,Right Replicating,87
LRD,-0.45542042504515,-,Right Replicating,87
LRD,-0.97196759554635,+,Right Replicating,87
ERD,0.130074263551987,-,Right Replicating,88
ERD,0.127519967741818,+,Right Replicating,88
LRD,-0.708801673118925,-,Right Replicating,88
LRD,-1.34537164133779,+,Right Replicating,88
ERD,0.453812753347396,-,Right Replicating,89
ERD,0.186952773828767,+,Right Replicating,89
LRD,-0.977334600517164,-,Right Replicating,89
LRD,-1.20901348894916,+,Right Replicating,89
ERD,0.00966272638625978,-,Right Replicating,9
ERD,0.113496830822762,+,Right Replicating,9
LRD,-0.711769637774576,-,Right Replicating,9
LRD,-0.64396236132211,+,Right Replicating,9
ERD,0.11208751329149,-,Right Replicating,90
ERD,0.100537606798075,+,Right Replicating,90
LRD,-0.794886510258263,-,Right Replicating,90
LRD,-1.38313572372938,+,Right Replicating,90
ERD,0.0497622687873363,-,Right Replicating,91
ERD,0.134883069882393,+,Right Replicating,91
LRD,-0.630384157912311,-,Right Replicating,91
LRD,-1.13553079650462,+,Right Replicating,91
ERD,0.111297521506505,-,Right Replicating,92
ERD,0.211106552055727,+,Right Replicating,92
LRD,-0.79743383826657,-,Right Replicating,92
LRD,-1.20995943381489,+,Right Replicating,92
ERD,0.0899091597590237,-,Right Replicating,93
ERD,0.101170176937931,+,Right Replicating,93
LRD,-0.821155623740468,-,Right Replicating,93
LRD,-1.54219244723275,+,Right Replicating,93
ERD,0.043133540053907,-,Right Replicating,94
ERD,0.0428651696334722,+,Right Replicating,94
LRD,-0.914146084957186,-,Right Replicating,94
LRD,-0.868995918141169,+,Right Replicating,94
ERD,0.275116713268159,-,Right Replicating,95
ERD,0.074643299797065,+,Right Replicating,95
LRD,-0.680219900627097,-,Right Replicating,95
LRD,-1.14003149677903,+,Right Replicating,95
ERD,0.139694886855677,-,Right Replicating,96
ERD,0.175785285026437,+,Right Replicating,96
LRD,-0.701663544120528,-,Right Replicating,96
LRD,-1.202712659546,+,Right Replicating,96
ERD,0.146990222151781,-,Right Replicating,97
ERD,0.0260738896629572,+,Right Replicating,97
LRD,-0.929213783166078,-,Right Replicating,97
LRD,-1.17646778235866,+,Right Replicating,97
ERD,0.345994178538386,-,Right Replicating,98
ERD,0.373612782419853,+,Right Replicating,98
LRD,-0.906792115485896,-,Right Replicating,98
LRD,-1.34246152968767,+,Right Replicating,98
ERD,0.166577886027312,-,Right Replicating,99
ERD,0.203074547921389,+,Right Replicating,99
LRD,-0.554801129022968,-,Right Replicating,99
LRD,-0.898939360018321,+,Right Replicating,99
