repdomains,log2val,sample_strand,direction,windows
ERD,-0.18636155295604,-,Right Replicating,46
ERD,-0.353859382129453,+,Right Replicating,46
LRD,-0.0329142668755889,-,Right Replicating,46
LRD,0.101471405678233,+,Right Replicating,46
ERD,-0.334346247928891,-,Right Replicating,47
ERD,-0.125791139481919,+,Right Replicating,47
LRD,-0.0841342823475155,-,Right Replicating,47
LRD,0.121343834565026,+,Right Replicating,47
ERD,-0.424635686583167,-,Right Replicating,48
ERD,-0.199606454853053,+,Right Replicating,48
LRD,-0.0154804036184261,-,Right Replicating,48
LRD,-0.0601895210669006,+,Right Replicating,48
ERD,-0.309736781982881,-,Right Replicating,49
ERD,-0.105965061216325,+,Right Replicating,49
LRD,0.0767812825763602,-,Right Replicating,49
LRD,-0.134215483865194,+,Right Replicating,49
ERD,-0.353774511261485,-,Right Replicating,5
ERD,-0.288108197503346,+,Right Replicating,5
LRD,0.0763280209785765,-,Right Replicating,5
LRD,0.129579739626726,+,Right Replicating,5
ERD,-0.203698125635398,-,Right Replicating,50
ERD,0.013634597033831,+,Right Replicating,50
LRD,0.0209107711019315,-,Right Replicating,50
LRD,-0.208589377342079,+,Right Replicating,50
ERD,-0.189107983707354,-,Right Replicating,51
ERD,-0.229712690643494,+,Right Replicating,51
LRD,0.136133613235137,-,Right Replicating,51
LRD,-0.0493616751982752,+,Right Replicating,51
ERD,-0.335819298447722,-,Right Replicating,52
ERD,-0.190038897768356,+,Right Replicating,52
LRD,-0.238353875036672,-,Right Replicating,52
LRD,-0.0355456441667531,+,Right Replicating,52
ERD,-0.255519703733381,-,Right Replicating,53
ERD,-0.295362983034995,+,Right Replicating,53
LRD,-0.0759149865153416,-,Right Replicating,53
LRD,-0.0870340089521843,+,Right Replicating,53
ERD,-0.358771375091631,-,Right Replicating,54
ERD,-0.099977076044594,+,Right Replicating,54
LRD,-0.246356995387114,-,Right Replicating,54
LRD,-0.0658824057467082,+,Right Replicating,54
ERD,-0.283998416035159,-,Right Replicating,55
ERD,-0.207801198291583,+,Right Replicating,55
LRD,0.164667748725025,-,Right Replicating,55
LRD,-0.15655105110202,+,Right Replicating,55
ERD,-0.168686511126176,-,Right Replicating,56
ERD,-0.263205174701492,+,Right Replicating,56
LRD,0.195433429546435,-,Right Replicating,56
LRD,0.0676932122877044,+,Right Replicating,56
ERD,-0.178838825178704,-,Right Replicating,57
ERD,-0.221882566517263,+,Right Replicating,57
LRD,-0.230315604200199,-,Right Replicating,57
LRD,-0.183074675751787,+,Right Replicating,57
ERD,-0.246880045264515,-,Right Replicating,58
ERD,-0.301958541488299,+,Right Replicating,58
LRD,0.129801314993957,-,Right Replicating,58
LRD,-0.197094542647486,+,Right Replicating,58
ERD,-0.295368337264894,-,Right Replicating,59
ERD,-0.270612267084604,+,Right Replicating,59
LRD,-0.0818664618522963,-,Right Replicating,59
LRD,0.0960822397997188,+,Right Replicating,59
ERD,-0.1152127940988,-,Right Replicating,6
ERD,-0.292064743778966,+,Right Replicating,6
LRD,0.0183693746176367,-,Right Replicating,6
LRD,0.0181292462616183,+,Right Replicating,6
ERD,-0.390433944106061,-,Right Replicating,60
ERD,-0.443516254592814,+,Right Replicating,60
LRD,0.0217938614017503,-,Right Replicating,60
LRD,-0.0367943534642557,+,Right Replicating,60
ERD,-0.289899377427709,-,Right Replicating,61
ERD,-0.305046728434992,+,Right Replicating,61
LRD,0.0962104838263231,-,Right Replicating,61
LRD,0.01729685039418,+,Right Replicating,61
ERD,-0.345789709204218,-,Right Replicating,62
ERD,-0.0896252286858732,+,Right Replicating,62
LRD,0.166508839481375,-,Right Replicating,62
LRD,-0.0154822754943775,+,Right Replicating,62
ERD,-0.336848492472618,-,Right Replicating,63
ERD,-0.134819313182242,+,Right Replicating,63
LRD,-0.298183615950958,-,Right Replicating,63
LRD,-0.0986660987714086,+,Right Replicating,63
ERD,-0.147906990922536,-,Right Replicating,64
ERD,-0.237518818462136,+,Right Replicating,64
LRD,-0.21388687971668,-,Right Replicating,64
LRD,-0.130377695241937,+,Right Replicating,64
ERD,-0.26266695129668,-,Right Replicating,65
ERD,-0.293548869973489,+,Right Replicating,65
LRD,0.124216581045727,-,Right Replicating,65
LRD,-0.123836491490835,+,Right Replicating,65
ERD,-0.273549844292635,-,Right Replicating,66
ERD,-0.16573030387089,+,Right Replicating,66
LRD,-0.150694877918184,-,Right Replicating,66
LRD,-0.276056275386642,+,Right Replicating,66
ERD,-0.154625631549499,-,Right Replicating,67
ERD,-0.149209332046273,+,Right Replicating,67
LRD,-0.14712208785129,-,Right Replicating,67
LRD,-0.108824744792501,+,Right Replicating,67
ERD,-0.273231662088298,-,Right Replicating,68
ERD,-0.462076108508126,+,Right Replicating,68
LRD,-0.166454634239646,-,Right Replicating,68
LRD,-0.203222867592264,+,Right Replicating,68
ERD,-0.367046998575834,-,Right Replicating,69
ERD,-0.471235274646627,+,Right Replicating,69
LRD,-0.0860545904185641,-,Right Replicating,69
LRD,-0.15516364592127,+,Right Replicating,69
ERD,-0.0588605142367166,-,Right Replicating,7
ERD,-0.255734961941392,+,Right Replicating,7
LRD,0.124547221777839,-,Right Replicating,7
LRD,0.388495916863482,+,Right Replicating,7
ERD,-0.236467612827808,-,Right Replicating,70
ERD,-0.21027305227645,+,Right Replicating,70
LRD,-0.141351952591638,-,Right Replicating,70
LRD,-0.0042329653503566,+,Right Replicating,70
ERD,-0.125752972563591,-,Right Replicating,71
ERD,-0.133024247650354,+,Right Replicating,71
LRD,-0.131812036436976,-,Right Replicating,71
LRD,-0.254726356232353,+,Right Replicating,71
ERD,-0.260800192976054,-,Right Replicating,72
ERD,-0.225474225581299,+,Right Replicating,72
LRD,-0.179966904433302,-,Right Replicating,72
LRD,-0.200860146154977,+,Right Replicating,72
ERD,-0.144272185206687,-,Right Replicating,73
ERD,-0.34280890147746,+,Right Replicating,73
LRD,-0.262359394043355,-,Right Replicating,73
LRD,-0.210644568813618,+,Right Replicating,73
ERD,-0.464374789507435,-,Right Replicating,74
ERD,-0.256472271043685,+,Right Replicating,74
LRD,0.0317298669749997,-,Right Replicating,74
LRD,0.118679131288801,+,Right Replicating,74
ERD,-0.311911395270535,-,Right Replicating,75
ERD,-0.209819598795272,+,Right Replicating,75
LRD,-0.294760000478015,-,Right Replicating,75
LRD,-0.0959458732657204,+,Right Replicating,75
ERD,-0.323791453061056,-,Right Replicating,76
ERD,-0.327735205476955,+,Right Replicating,76
LRD,-0.294282327830344,-,Right Replicating,76
LRD,0.211009608521848,+,Right Replicating,76
ERD,-0.236854295939262,-,Right Replicating,77
ERD,-0.300284450393695,+,Right Replicating,77
LRD,-0.161833393027463,-,Right Replicating,77
LRD,-0.0801163973336808,+,Right Replicating,77
ERD,-0.294036248974692,-,Right Replicating,78
ERD,-0.411685529766284,+,Right Replicating,78
LRD,-0.129096932770709,-,Right Replicating,78
LRD,-0.138942113494387,+,Right Replicating,78
ERD,-0.334513629828289,-,Right Replicating,79
ERD,-0.112570866467621,+,Right Replicating,79
LRD,-0.223129830719047,-,Right Replicating,79
LRD,-0.204111643815668,+,Right Replicating,79
ERD,-0.289535630393655,-,Right Replicating,8
ERD,-0.186273389459125,+,Right Replicating,8
LRD,0.289539290021095,-,Right Replicating,8
LRD,0.147592902375912,+,Right Replicating,8
ERD,-0.308718273495729,-,Right Replicating,80
ERD,-0.32782579989234,+,Right Replicating,80
LRD,-0.149922408159056,-,Right Replicating,80
LRD,-0.110848116684346,+,Right Replicating,80
ERD,-0.313274483332482,-,Right Replicating,81
ERD,-0.16036435387682,+,Right Replicating,81
LRD,-0.0661284655918341,-,Right Replicating,81
LRD,-0.137300769901723,+,Right Replicating,81
ERD,-0.257935967282194,-,Right Replicating,82
ERD,-0.231898685570055,+,Right Replicating,82
LRD,-0.178841104469742,-,Right Replicating,82
LRD,0.0382718990155871,+,Right Replicating,82
ERD,-0.300431079610084,-,Right Replicating,83
ERD,-0.253429577326639,+,Right Replicating,83
LRD,-0.193164745126734,-,Right Replicating,83
LRD,0.157566346353806,+,Right Replicating,83
ERD,-0.216645621131374,-,Right Replicating,84
ERD,-0.258299990861777,+,Right Replicating,84
LRD,-0.284048364894574,-,Right Replicating,84
LRD,-0.164063122219751,+,Right Replicating,84
ERD,-0.370235347787216,-,Right Replicating,85
ERD,-0.26009813283245,+,Right Replicating,85
LRD,-0.136623814852372,-,Right Replicating,85
LRD,-0.0986023225336457,+,Right Replicating,85
ERD,-0.28052203888586,-,Right Replicating,86
ERD,-0.247666126411421,+,Right Replicating,86
LRD,0.13923299554219,-,Right Replicating,86
LRD,0.0535934366974452,+,Right Replicating,86
ERD,-0.208592583518338,-,Right Replicating,87
ERD,-0.129062791006975,+,Right Replicating,87
LRD,-0.00986357685240879,-,Right Replicating,87
LRD,-0.0806246196369027,+,Right Replicating,87
ERD,-0.303024371040008,-,Right Replicating,88
ERD,-0.0223230421012651,+,Right Replicating,88
LRD,0.00374063018949318,-,Right Replicating,88
LRD,-0.120571998642964,+,Right Replicating,88
ERD,-0.197390085842142,-,Right Replicating,89
ERD,-0.0935442930992642,+,Right Replicating,89
LRD,-0.317608321041324,-,Right Replicating,89
LRD,-0.127065164035185,+,Right Replicating,89
ERD,-0.0931548208863638,-,Right Replicating,9
ERD,-0.44789603195929,+,Right Replicating,9
LRD,0.0582936725877455,-,Right Replicating,9
LRD,0.135299982944555,+,Right Replicating,9
ERD,-0.499084324955789,-,Right Replicating,90
ERD,-0.316846089806347,+,Right Replicating,90
LRD,-0.13483107044303,-,Right Replicating,90
LRD,-0.196087579229159,+,Right Replicating,90
ERD,-0.335966755178151,-,Right Replicating,91
ERD,-0.106622724451782,+,Right Replicating,91
LRD,-0.227445058957245,-,Right Replicating,91
LRD,0.009100029194267,+,Right Replicating,91
ERD,-0.200892922608852,-,Right Replicating,92
ERD,-0.300688141353248,+,Right Replicating,92
LRD,0.0429387332209055,-,Right Replicating,92
LRD,0.0209168467938297,+,Right Replicating,92
ERD,-0.396113739003484,-,Right Replicating,93
ERD,-0.302862715389634,+,Right Replicating,93
LRD,-0.0759761345565844,-,Right Replicating,93
LRD,-0.071722415190516,+,Right Replicating,93
ERD,-0.412487400984384,-,Right Replicating,94
ERD,-0.25335935638621,+,Right Replicating,94
LRD,-0.188199849109394,-,Right Replicating,94
LRD,-0.261480398341735,+,Right Replicating,94
ERD,-0.145174935799637,-,Right Replicating,95
ERD,-0.0651559787929827,+,Right Replicating,95
LRD,-0.0882580439292263,-,Right Replicating,95
LRD,-0.125939886516805,+,Right Replicating,95
ERD,-0.233438938357871,-,Right Replicating,96
ERD,-0.265537360196037,+,Right Replicating,96
LRD,-0.399856891413337,-,Right Replicating,96
LRD,-0.0227015349437045,+,Right Replicating,96
ERD,-0.152816972421508,-,Right Replicating,97
ERD,-0.2330731178405,+,Right Replicating,97
LRD,-0.0799971360378409,-,Right Replicating,97
LRD,0.0407961781201838,+,Right Replicating,97
ERD,-0.41369054407852,-,Right Replicating,98
ERD,-0.412196859099223,+,Right Replicating,98
LRD,-0.210029944462304,-,Right Replicating,98
LRD,0.0841779435787385,+,Right Replicating,98
ERD,-0.198494301080026,-,Right Replicating,99
ERD,-0.162997656280831,+,Right Replicating,99
LRD,0.124887354365854,-,Right Replicating,99
LRD,-0.0640968974508064,+,Right Replicating,99
