chromosomes,start_position,end_position,dataset,score,dataset_strand,product,phase,windows,time_after_exposure,sample_strand,replicate,real_sim
.,0,10000,LRD,0,.,64_PP,early,79,12,-,_,0.940024532969061
.,0,10000,LRD,0,.,64_PP,early,79,12,+,_,0.974486099057328
.,0,10000,LRD,0,.,64_PP,early,80,12,-,_,0.983523472681553
.,0,10000,LRD,0,.,64_PP,early,80,12,+,_,0.957873435033923
.,0,10000,LRD,0,.,64_PP,early,81,12,-,_,0.989326348211934
.,0,10000,LRD,0,.,64_PP,early,81,12,+,_,0.991668365941799
.,0,10000,LRD,0,.,64_PP,early,82,12,-,_,0.984718653847322
.,0,10000,LRD,0,.,64_PP,early,82,12,+,_,1.04234031831433
.,0,10000,LRD,0,.,64_PP,early,83,12,-,_,0.966585096265632
.,0,10000,LRD,0,.,64_PP,early,83,12,+,_,1.00983145811482
.,0,10000,LRD,0,.,64_PP,early,84,12,-,_,1.0028487255068
.,0,10000,LRD,0,.,64_PP,early,84,12,+,_,0.958884204393403
.,0,10000,LRD,0,.,64_PP,early,85,12,-,_,1.03916478623336
.,0,10000,LRD,0,.,64_PP,early,85,12,+,_,0.990423002280612
.,0,10000,LRD,0,.,64_PP,early,86,12,-,_,0.997757659777671
.,0,10000,LRD,0,.,64_PP,early,86,12,+,_,0.969076927055765
.,0,10000,LRD,0,.,64_PP,early,87,12,-,_,1.03351770608917
.,0,10000,LRD,0,.,64_PP,early,87,12,+,_,0.987217598632257
.,0,10000,LRD,0,.,64_PP,early,88,12,-,_,0.99983107278838
.,0,10000,LRD,0,.,64_PP,early,88,12,+,_,0.998659109942908
.,0,10000,LRD,0,.,64_PP,early,89,12,-,_,0.964983858812635
.,0,10000,LRD,0,.,64_PP,early,89,12,+,_,1.01067893763443
.,0,10000,LRD,0,.,64_PP,early,90,12,-,_,0.9813408163309
.,0,10000,LRD,0,.,64_PP,early,90,12,+,_,1.00094943113623
.,0,10000,LRD,0,.,64_PP,early,91,12,-,_,1.03161227798418
.,0,10000,LRD,0,.,64_PP,early,91,12,+,_,1.00729248788923
.,0,10000,LRD,0,.,64_PP,early,92,12,-,_,1.0429817435297
.,0,10000,LRD,0,.,64_PP,early,92,12,+,_,0.976086911316135
.,0,10000,LRD,0,.,64_PP,early,93,12,-,_,1.01203237013348
.,0,10000,LRD,0,.,64_PP,early,93,12,+,_,0.960803694750417
.,0,10000,LRD,0,.,64_PP,early,94,12,-,_,1.00856665136531
.,0,10000,LRD,0,.,64_PP,early,94,12,+,_,0.977041259330513
.,0,10000,LRD,0,.,64_PP,early,95,12,-,_,1.03217642375222
.,0,10000,LRD,0,.,64_PP,early,95,12,+,_,1.03022179709393
.,0,10000,LRD,0,.,64_PP,early,96,12,-,_,1.05028302308846
.,0,10000,LRD,0,.,64_PP,early,96,12,+,_,1.00749490274982
.,0,10000,LRD,0,.,64_PP,early,97,12,-,_,1.01638552209078
.,0,10000,LRD,0,.,64_PP,early,97,12,+,_,0.938407583219342
.,0,10000,LRD,0,.,64_PP,early,98,12,-,_,0.977443195212542
.,0,10000,LRD,0,.,64_PP,early,98,12,+,_,0.954641458519382
.,0,10000,LRD,0,.,64_PP,early,99,12,-,_,1.01286465914227
.,0,10000,LRD,0,.,64_PP,early,99,12,+,_,1.00081211473617
.,0,10000,LRD,0,.,64_PP,early,100,12,-,_,1.02367608797498
.,0,10000,LRD,0,.,64_PP,early,100,12,+,_,0.966486055250186
.,0,10000,LRD,0,.,64_PP,late,-100,12,-,_,0.999200774627434
.,0,10000,LRD,0,.,64_PP,late,-100,12,+,_,1.00695274700729
.,0,10000,LRD,0,.,64_PP,late,-99,12,-,_,1.00674032106251
.,0,10000,LRD,0,.,64_PP,late,-99,12,+,_,1.02434738299527
.,0,10000,LRD,0,.,64_PP,late,-98,12,-,_,0.944757746197985
.,0,10000,LRD,0,.,64_PP,late,-98,12,+,_,0.96087587367007
.,0,10000,LRD,0,.,64_PP,late,-97,12,-,_,0.999489193654283
.,0,10000,LRD,0,.,64_PP,late,-97,12,+,_,0.97134811089379
.,0,10000,LRD,0,.,64_PP,late,-96,12,-,_,1.03254448338714
.,0,10000,LRD,0,.,64_PP,late,-96,12,+,_,0.982821836453943
.,0,10000,LRD,0,.,64_PP,late,-95,12,-,_,1.00915998421597
.,0,10000,LRD,0,.,64_PP,late,-95,12,+,_,1.00139784525472
.,0,10000,LRD,0,.,64_PP,late,-94,12,-,_,1.03095045460824
.,0,10000,LRD,0,.,64_PP,late,-94,12,+,_,0.999712908467564
.,0,10000,LRD,0,.,64_PP,late,-93,12,-,_,0.978119234936479
.,0,10000,LRD,0,.,64_PP,late,-93,12,+,_,1.0247729601016
.,0,10000,LRD,0,.,64_PP,late,-92,12,-,_,1.00004470486324
.,0,10000,LRD,0,.,64_PP,late,-92,12,+,_,0.967976040224888
.,0,10000,LRD,0,.,64_PP,late,-91,12,-,_,1.00351646030115
.,0,10000,LRD,0,.,64_PP,late,-91,12,+,_,1.04353090111314
.,0,10000,LRD,0,.,64_PP,late,-90,12,-,_,1.00139744488436
.,0,10000,LRD,0,.,64_PP,late,-90,12,+,_,1.05554411729792
.,0,10000,LRD,0,.,64_PP,late,-89,12,-,_,0.97325901597347
.,0,10000,LRD,0,.,64_PP,late,-89,12,+,_,0.957327055785589
.,0,10000,LRD,0,.,64_PP,late,-88,12,-,_,1.06735236752535
.,0,10000,LRD,0,.,64_PP,late,-88,12,+,_,1.05122240270156
.,0,10000,LRD,0,.,64_PP,late,-87,12,-,_,1.00389222346598
.,0,10000,LRD,0,.,64_PP,late,-87,12,+,_,1.03625731344299
.,0,10000,LRD,0,.,64_PP,late,-86,12,-,_,0.982277017208262
.,0,10000,LRD,0,.,64_PP,late,-86,12,+,_,1.04349843853718
.,0,10000,LRD,0,.,64_PP,late,-85,12,-,_,1.03080081948094
.,0,10000,LRD,0,.,64_PP,late,-85,12,+,_,1.04552465608584
.,0,10000,LRD,0,.,64_PP,late,-84,12,-,_,1.00880836109045
.,0,10000,LRD,0,.,64_PP,late,-84,12,+,_,1.03328503886364
.,0,10000,LRD,0,.,64_PP,late,-83,12,-,_,0.994184332747088
.,0,10000,LRD,0,.,64_PP,late,-83,12,+,_,1.04591491788814
.,0,10000,LRD,0,.,64_PP,late,-82,12,-,_,0.949299945983315
.,0,10000,LRD,0,.,64_PP,late,-82,12,+,_,1.02035585972317
.,0,10000,LRD,0,.,64_PP,late,-81,12,-,_,0.983957342151167
.,0,10000,LRD,0,.,64_PP,late,-81,12,+,_,1.00752913581671
.,0,10000,LRD,0,.,64_PP,late,-80,12,-,_,0.942760389501466
.,0,10000,LRD,0,.,64_PP,late,-80,12,+,_,0.984969167336843
.,0,10000,LRD,0,.,64_PP,late,-79,12,-,_,0.988429837181872
.,0,10000,LRD,0,.,64_PP,late,-79,12,+,_,0.981459657521132
.,0,10000,LRD,0,.,64_PP,late,-78,12,-,_,1.00476952149956
.,0,10000,LRD,0,.,64_PP,late,-78,12,+,_,1.0406254971093
.,0,10000,LRD,0,.,64_PP,late,-77,12,-,_,1.01106207900856
.,0,10000,LRD,0,.,64_PP,late,-77,12,+,_,1.01988959598026
.,0,10000,LRD,0,.,64_PP,late,-76,12,-,_,0.996234722656279
.,0,10000,LRD,0,.,64_PP,late,-76,12,+,_,1.06498531941525
.,0,10000,LRD,0,.,64_PP,late,-75,12,-,_,1.0002496651507
.,0,10000,LRD,0,.,64_PP,late,-75,12,+,_,1.01847623964684
.,0,10000,LRD,0,.,64_PP,late,-74,12,-,_,0.97613390036432
.,0,10000,LRD,0,.,64_PP,late,-74,12,+,_,1.06316449272455
.,0,10000,LRD,0,.,64_PP,late,-73,12,-,_,0.970992685588741
.,0,10000,LRD,0,.,64_PP,late,-73,12,+,_,1.01582832885187
.,0,10000,LRD,0,.,64_PP,late,-72,12,-,_,0.970937031887134
.,0,10000,LRD,0,.,64_PP,late,-72,12,+,_,1.02815183031479
.,0,10000,LRD,0,.,64_PP,late,-71,12,-,_,0.980178256012838
.,0,10000,LRD,0,.,64_PP,late,-71,12,+,_,1.02490361818
.,0,10000,LRD,0,.,64_PP,late,-70,12,-,_,1.00747879683272
.,0,10000,LRD,0,.,64_PP,late,-70,12,+,_,1.04192424501261
.,0,10000,LRD,0,.,64_PP,late,-69,12,-,_,1.02074259338421
.,0,10000,LRD,0,.,64_PP,late,-69,12,+,_,1.07579997559026
.,0,10000,LRD,0,.,64_PP,late,-68,12,-,_,1.005723507664
.,0,10000,LRD,0,.,64_PP,late,-68,12,+,_,1.06568809971597
.,0,10000,LRD,0,.,64_PP,late,-67,12,-,_,1.00687904761878
.,0,10000,LRD,0,.,64_PP,late,-67,12,+,_,1.01216635732972
.,0,10000,LRD,0,.,64_PP,late,-66,12,-,_,0.985880832726867
.,0,10000,LRD,0,.,64_PP,late,-66,12,+,_,1.05685843397708
.,0,10000,LRD,0,.,64_PP,late,-65,12,-,_,0.979308457891636
.,0,10000,LRD,0,.,64_PP,late,-65,12,+,_,1.03293067508553
.,0,10000,LRD,0,.,64_PP,late,-64,12,-,_,1.02265121344104
.,0,10000,LRD,0,.,64_PP,late,-64,12,+,_,1.01069984483753
.,0,10000,LRD,0,.,64_PP,late,-63,12,-,_,0.989494303267913
.,0,10000,LRD,0,.,64_PP,late,-63,12,+,_,1.05664077037989
.,0,10000,LRD,0,.,64_PP,late,-62,12,-,_,1.09023144281921
.,0,10000,LRD,0,.,64_PP,late,-62,12,+,_,1.05382039737006
.,0,10000,LRD,0,.,64_PP,late,-61,12,-,_,1.01173604055489
.,0,10000,LRD,0,.,64_PP,late,-61,12,+,_,1.01600648191572
.,0,10000,LRD,0,.,64_PP,late,-60,12,-,_,0.963026684494637
.,0,10000,LRD,0,.,64_PP,late,-60,12,+,_,1.02538263954037
.,0,10000,LRD,0,.,64_PP,late,-59,12,-,_,0.979857150933937
.,0,10000,LRD,0,.,64_PP,late,-59,12,+,_,1.07143191085935
.,0,10000,LRD,0,.,64_PP,late,-58,12,-,_,1.01720551505263
.,0,10000,LRD,0,.,64_PP,late,-58,12,+,_,1.04719594670524
.,0,10000,LRD,0,.,64_PP,late,-57,12,-,_,0.986300191892262
.,0,10000,LRD,0,.,64_PP,late,-57,12,+,_,1.02798620008423
.,0,10000,LRD,0,.,64_PP,late,-56,12,-,_,1.0101990454299
.,0,10000,LRD,0,.,64_PP,late,-56,12,+,_,1.0429889292502
.,0,10000,LRD,0,.,64_PP,late,-55,12,-,_,0.967575597368895
.,0,10000,LRD,0,.,64_PP,late,-55,12,+,_,1.04002116695507
.,0,10000,LRD,0,.,64_PP,late,-54,12,-,_,0.980234966736937
.,0,10000,LRD,0,.,64_PP,late,-54,12,+,_,1.00320301037859
.,0,10000,LRD,0,.,64_PP,late,-53,12,-,_,0.995042013148291
.,0,10000,LRD,0,.,64_PP,late,-53,12,+,_,1.0447126511461
.,0,10000,LRD,0,.,64_PP,late,-52,12,-,_,0.976279908914855
.,0,10000,LRD,0,.,64_PP,late,-52,12,+,_,1.01442046171502
.,0,10000,LRD,0,.,64_PP,late,-51,12,-,_,0.984914112910278
.,0,10000,LRD,0,.,64_PP,late,-51,12,+,_,1.01626191761488
.,0,10000,LRD,0,.,64_PP,late,-50,12,-,_,0.975562990758531
.,0,10000,LRD,0,.,64_PP,late,-50,12,+,_,1.04842093903811
.,0,10000,LRD,0,.,64_PP,late,-49,12,-,_,1.02173531128578
.,0,10000,LRD,0,.,64_PP,late,-49,12,+,_,1.02353489524201
.,0,10000,LRD,0,.,64_PP,late,-48,12,-,_,1.00240570431173
.,0,10000,LRD,0,.,64_PP,late,-48,12,+,_,1.03910907232927
.,0,10000,LRD,0,.,64_PP,late,-47,12,-,_,0.981105333093077
.,0,10000,LRD,0,.,64_PP,late,-47,12,+,_,1.01575795017641
.,0,10000,LRD,0,.,64_PP,late,-46,12,-,_,1.01383814350054
.,0,10000,LRD,0,.,64_PP,late,-46,12,+,_,1.05039549884943
.,0,10000,LRD,0,.,64_PP,late,-45,12,-,_,1.01148298846992
.,0,10000,LRD,0,.,64_PP,late,-45,12,+,_,1.05167760135533
.,0,10000,LRD,0,.,64_PP,late,-44,12,-,_,1.00000771335606
.,0,10000,LRD,0,.,64_PP,late,-44,12,+,_,1.0384425828893
.,0,10000,LRD,0,.,64_PP,late,-43,12,-,_,1.04194774586685
.,0,10000,LRD,0,.,64_PP,late,-43,12,+,_,1.00674695861952
.,0,10000,LRD,0,.,64_PP,late,-42,12,-,_,0.965739334635029
.,0,10000,LRD,0,.,64_PP,late,-42,12,+,_,1.0435267831622
.,0,10000,LRD,0,.,64_PP,late,-41,12,-,_,1.06917084769084
.,0,10000,LRD,0,.,64_PP,late,-41,12,+,_,1.04725338491544
.,0,10000,LRD,0,.,64_PP,late,-40,12,-,_,1.0031505084718
.,0,10000,LRD,0,.,64_PP,late,-40,12,+,_,1.07101011112659
.,0,10000,LRD,0,.,64_PP,late,-39,12,-,_,1.02786502579616
.,0,10000,LRD,0,.,64_PP,late,-39,12,+,_,1.13060825628626
.,0,10000,LRD,0,.,64_PP,late,-38,12,-,_,0.991738845455913
.,0,10000,LRD,0,.,64_PP,late,-38,12,+,_,0.986586677128883
.,0,10000,LRD,0,.,64_PP,late,-37,12,-,_,0.997227271158932
.,0,10000,LRD,0,.,64_PP,late,-37,12,+,_,1.0438940603854
.,0,10000,LRD,0,.,64_PP,late,-36,12,-,_,0.950918140492021
.,0,10000,LRD,0,.,64_PP,late,-36,12,+,_,1.00913592624945
.,0,10000,LRD,0,.,64_PP,late,-35,12,-,_,0.960274186333075
.,0,10000,LRD,0,.,64_PP,late,-35,12,+,_,1.02376609954839
.,0,10000,LRD,0,.,64_PP,late,-34,12,-,_,0.997329793120797
.,0,10000,LRD,0,.,64_PP,late,-34,12,+,_,1.01738232207777
.,0,10000,LRD,0,.,64_PP,late,-33,12,-,_,0.981617449733881
.,0,10000,LRD,0,.,64_PP,late,-33,12,+,_,1.01488564728867
.,0,10000,LRD,0,.,64_PP,late,-32,12,-,_,1.00474628875063
.,0,10000,LRD,0,.,64_PP,late,-32,12,+,_,1.04737089650598
.,0,10000,LRD,0,.,64_PP,late,-31,12,-,_,0.994265041631411
.,0,10000,LRD,0,.,64_PP,late,-31,12,+,_,1.00388298925696
.,0,10000,LRD,0,.,64_PP,late,-30,12,-,_,0.943496186102988
.,0,10000,LRD,0,.,64_PP,late,-30,12,+,_,0.996899136478649
.,0,10000,LRD,0,.,64_PP,late,-29,12,-,_,1.00627302691821
.,0,10000,LRD,0,.,64_PP,late,-29,12,+,_,0.996626035865123
.,0,10000,LRD,0,.,64_PP,late,-28,12,-,_,0.998990421432166
.,0,10000,LRD,0,.,64_PP,late,-28,12,+,_,1.01407238937307
.,0,10000,LRD,0,.,64_PP,late,-27,12,-,_,1.02684052288954
.,0,10000,LRD,0,.,64_PP,late,-27,12,+,_,0.989894681646799
.,0,10000,LRD,0,.,64_PP,late,-26,12,-,_,0.9703696421549
.,0,10000,LRD,0,.,64_PP,late,-26,12,+,_,0.946061750861936
.,0,10000,LRD,0,.,64_PP,late,-25,12,-,_,0.984014635107386
.,0,10000,LRD,0,.,64_PP,late,-25,12,+,_,1.00437881076187
.,0,10000,LRD,0,.,64_PP,late,-24,12,-,_,1.01539782084037
.,0,10000,LRD,0,.,64_PP,late,-24,12,+,_,1.01951967986707
.,0,10000,LRD,0,.,64_PP,late,-23,12,-,_,1.01811236113644
.,0,10000,LRD,0,.,64_PP,late,-23,12,+,_,0.995050568413548
.,0,10000,LRD,0,.,64_PP,late,-22,12,-,_,0.973466118515695
.,0,10000,LRD,0,.,64_PP,late,-22,12,+,_,1.00742960721964
.,0,10000,LRD,0,.,64_PP,late,-21,12,-,_,1.03380881367228
.,0,10000,LRD,0,.,64_PP,late,-21,12,+,_,1.01510103683517
.,0,10000,LRD,0,.,64_PP,late,-20,12,-,_,0.971395499108722
.,0,10000,LRD,0,.,64_PP,late,-20,12,+,_,0.997539811258582
.,0,10000,LRD,0,.,64_PP,late,-19,12,-,_,1.02123666290044
.,0,10000,LRD,0,.,64_PP,late,-19,12,+,_,1.03487000319345
.,0,10000,LRD,0,.,64_PP,late,-18,12,-,_,0.898427330758902
.,0,10000,LRD,0,.,64_PP,late,-18,12,+,_,1.01965608629714
.,0,10000,LRD,0,.,64_PP,late,-17,12,-,_,0.994827033373613
.,0,10000,LRD,0,.,64_PP,late,-17,12,+,_,0.988100127861333
.,0,10000,LRD,0,.,64_PP,late,-16,12,-,_,1.02405244938966
.,0,10000,LRD,0,.,64_PP,late,-16,12,+,_,1.00576654252223
.,0,10000,LRD,0,.,64_PP,late,-15,12,-,_,1.06370657178207
.,0,10000,LRD,0,.,64_PP,late,-15,12,+,_,0.992822563063699
.,0,10000,LRD,0,.,64_PP,late,-14,12,-,_,0.996274182692138
.,0,10000,LRD,0,.,64_PP,late,-14,12,+,_,1.04127936631879
.,0,10000,LRD,0,.,64_PP,late,-13,12,-,_,1.00841932135338
.,0,10000,LRD,0,.,64_PP,late,-13,12,+,_,1.01866177016092
.,0,10000,LRD,0,.,64_PP,late,-12,12,-,_,0.9958276996026
.,0,10000,LRD,0,.,64_PP,late,-12,12,+,_,0.949674038247709
.,0,10000,LRD,0,.,64_PP,late,-11,12,-,_,0.970039748606296
.,0,10000,LRD,0,.,64_PP,late,-11,12,+,_,0.974332108612809
.,0,10000,LRD,0,.,64_PP,late,-10,12,-,_,1.00924480498958
.,0,10000,LRD,0,.,64_PP,late,-10,12,+,_,1.03052939107003
.,0,10000,LRD,0,.,64_PP,late,-9,12,-,_,0.94335308588961
.,0,10000,LRD,0,.,64_PP,late,-9,12,+,_,1.01879982000219
.,0,10000,LRD,0,.,64_PP,late,-8,12,-,_,0.98329947980047
.,0,10000,LRD,0,.,64_PP,late,-8,12,+,_,0.997273102522626
.,0,10000,LRD,0,.,64_PP,late,-7,12,-,_,0.98019348398504
.,0,10000,LRD,0,.,64_PP,late,-7,12,+,_,1.04575933284006
.,0,10000,LRD,0,.,64_PP,late,-6,12,-,_,1.00493083968192
.,0,10000,LRD,0,.,64_PP,late,-6,12,+,_,0.995624953047344
.,0,10000,LRD,0,.,64_PP,late,-5,12,-,_,0.98656068461796
.,0,10000,LRD,0,.,64_PP,late,-5,12,+,_,0.948860326967714
.,0,10000,LRD,0,.,64_PP,late,-4,12,-,_,0.959848661743613
.,0,10000,LRD,0,.,64_PP,late,-4,12,+,_,1.00867150204064
.,0,10000,LRD,0,.,64_PP,late,-3,12,-,_,0.990612927164566
.,0,10000,LRD,0,.,64_PP,late,-3,12,+,_,0.99173698859982
.,0,10000,LRD,0,.,64_PP,late,-2,12,-,_,0.968092508218653
.,0,10000,LRD,0,.,64_PP,late,-2,12,+,_,1.03005112574812
.,0,10000,LRD,0,.,64_PP,late,-1,12,-,_,1.02090052264807
.,0,10000,LRD,0,.,64_PP,late,-1,12,+,_,1.03895068863781
.,0,10000,LRD,0,.,64_PP,late,0,12,-,_,0.980793422763161
.,0,10000,LRD,0,.,64_PP,late,0,12,+,_,1.0504890470335
.,0,10000,LRD,0,.,64_PP,late,1,12,-,_,1.04524685804045
.,0,10000,LRD,0,.,64_PP,late,1,12,+,_,1.02894918051634
.,0,10000,LRD,0,.,64_PP,late,2,12,-,_,0.995094705942517
.,0,10000,LRD,0,.,64_PP,late,2,12,+,_,0.969438241253836
.,0,10000,LRD,0,.,64_PP,late,3,12,-,_,1.01404751906381
.,0,10000,LRD,0,.,64_PP,late,3,12,+,_,1.05892872843434
.,0,10000,LRD,0,.,64_PP,late,4,12,-,_,1.04613799278692
.,0,10000,LRD,0,.,64_PP,late,4,12,+,_,1.02979649017406
.,0,10000,LRD,0,.,64_PP,late,5,12,-,_,0.94169142361067
.,0,10000,LRD,0,.,64_PP,late,5,12,+,_,0.982946417703817
.,0,10000,LRD,0,.,64_PP,late,6,12,-,_,0.972641105899997
.,0,10000,LRD,0,.,64_PP,late,6,12,+,_,1.02167869567829
.,0,10000,LRD,0,.,64_PP,late,7,12,-,_,1.00032982147501
.,0,10000,LRD,0,.,64_PP,late,7,12,+,_,0.980904898576226
.,0,10000,LRD,0,.,64_PP,late,8,12,-,_,1.06860258447938
.,0,10000,LRD,0,.,64_PP,late,8,12,+,_,0.990553440486489
.,0,10000,LRD,0,.,64_PP,late,9,12,-,_,1.01967137303908
.,0,10000,LRD,0,.,64_PP,late,9,12,+,_,0.978443680600444
.,0,10000,LRD,0,.,64_PP,late,10,12,-,_,0.958357805893277
.,0,10000,LRD,0,.,64_PP,late,10,12,+,_,0.991173944775279
.,0,10000,LRD,0,.,64_PP,late,11,12,-,_,1.02537392413155
.,0,10000,LRD,0,.,64_PP,late,11,12,+,_,0.948224476115707
.,0,10000,LRD,0,.,64_PP,late,12,12,-,_,0.995744012636821
.,0,10000,LRD,0,.,64_PP,late,12,12,+,_,0.954708570983017
.,0,10000,LRD,0,.,64_PP,late,13,12,-,_,1.04445414993273
.,0,10000,LRD,0,.,64_PP,late,13,12,+,_,0.9989414162673
.,0,10000,LRD,0,.,64_PP,late,14,12,-,_,0.972655922826862
.,0,10000,LRD,0,.,64_PP,late,14,12,+,_,0.930676195306167
.,0,10000,LRD,0,.,64_PP,late,15,12,-,_,1.03360024759625
.,0,10000,LRD,0,.,64_PP,late,15,12,+,_,1.024898339369
.,0,10000,LRD,0,.,64_PP,late,16,12,-,_,1.00429146853063
.,0,10000,LRD,0,.,64_PP,late,16,12,+,_,0.986324153766961
.,0,10000,LRD,0,.,64_PP,late,17,12,-,_,0.998007153888723
.,0,10000,LRD,0,.,64_PP,late,17,12,+,_,0.974845575503965
.,0,10000,LRD,0,.,64_PP,late,18,12,-,_,1.01372129203839
.,0,10000,LRD,0,.,64_PP,late,18,12,+,_,1.00135327670672
.,0,10000,LRD,0,.,64_PP,late,19,12,-,_,0.996732156605143
.,0,10000,LRD,0,.,64_PP,late,19,12,+,_,0.935211580497845
.,0,10000,LRD,0,.,64_PP,late,20,12,-,_,0.963792948084532
.,0,10000,LRD,0,.,64_PP,late,20,12,+,_,1.0167923811073
.,0,10000,LRD,0,.,64_PP,late,21,12,-,_,1.02331507469146
.,0,10000,LRD,0,.,64_PP,late,21,12,+,_,0.981549841610829
.,0,10000,LRD,0,.,64_PP,late,22,12,-,_,0.986308614520615
.,0,10000,LRD,0,.,64_PP,late,22,12,+,_,1.0130975826962
.,0,10000,LRD,0,.,64_PP,late,23,12,-,_,1.02862385204144
.,0,10000,LRD,0,.,64_PP,late,23,12,+,_,1.02786252997469
.,0,10000,LRD,0,.,64_PP,late,24,12,-,_,0.991160867034768
.,0,10000,LRD,0,.,64_PP,late,24,12,+,_,0.981105391301373
.,0,10000,LRD,0,.,64_PP,late,25,12,-,_,1.02240765910321
.,0,10000,LRD,0,.,64_PP,late,25,12,+,_,0.946835029685476
.,0,10000,LRD,0,.,64_PP,late,26,12,-,_,1.01272926601651
.,0,10000,LRD,0,.,64_PP,late,26,12,+,_,0.987041242525973
.,0,10000,LRD,0,.,64_PP,late,27,12,-,_,0.997851966716311
.,0,10000,LRD,0,.,64_PP,late,27,12,+,_,0.919567663848205
.,0,10000,LRD,0,.,64_PP,late,28,12,-,_,0.991411400677785
.,0,10000,LRD,0,.,64_PP,late,28,12,+,_,1.01569176154157
.,0,10000,LRD,0,.,64_PP,late,29,12,-,_,1.02915686438316
.,0,10000,LRD,0,.,64_PP,late,29,12,+,_,0.999452230314746
.,0,10000,LRD,0,.,64_PP,late,30,12,-,_,1.02855136352554
.,0,10000,LRD,0,.,64_PP,late,30,12,+,_,1.02728913132331
.,0,10000,LRD,0,.,64_PP,late,31,12,-,_,1.01390793365105
.,0,10000,LRD,0,.,64_PP,late,31,12,+,_,1.00324440147155
.,0,10000,LRD,0,.,64_PP,late,32,12,-,_,1.0095400884612
.,0,10000,LRD,0,.,64_PP,late,32,12,+,_,1.0033816181999
.,0,10000,LRD,0,.,64_PP,late,33,12,-,_,1.00953588863262
.,0,10000,LRD,0,.,64_PP,late,33,12,+,_,0.971558295381164
.,0,10000,LRD,0,.,64_PP,late,34,12,-,_,0.999750164454588
.,0,10000,LRD,0,.,64_PP,late,34,12,+,_,0.978429483146846
.,0,10000,LRD,0,.,64_PP,late,35,12,-,_,1.02712264196188
.,0,10000,LRD,0,.,64_PP,late,35,12,+,_,1.04171565727909
.,0,10000,LRD,0,.,64_PP,late,36,12,-,_,1.03250143833676
.,0,10000,LRD,0,.,64_PP,late,36,12,+,_,0.983478867745733
.,0,10000,LRD,0,.,64_PP,late,37,12,-,_,1.02679250823479
.,0,10000,LRD,0,.,64_PP,late,37,12,+,_,1.01513286328765
.,0,10000,LRD,0,.,64_PP,late,38,12,-,_,1.01405614964845
.,0,10000,LRD,0,.,64_PP,late,38,12,+,_,0.963190884083431
.,0,10000,LRD,0,.,64_PP,late,39,12,-,_,1.00741777339423
.,0,10000,LRD,0,.,64_PP,late,39,12,+,_,1.0171212366071
.,0,10000,LRD,0,.,64_PP,late,40,12,-,_,0.979775023022294
.,0,10000,LRD,0,.,64_PP,late,40,12,+,_,0.994578173570012
.,0,10000,LRD,0,.,64_PP,late,41,12,-,_,1.00917023812468
.,0,10000,LRD,0,.,64_PP,late,41,12,+,_,0.970717753417019
.,0,10000,LRD,0,.,64_PP,late,42,12,-,_,1.054883513214
.,0,10000,LRD,0,.,64_PP,late,42,12,+,_,0.980017018572152
.,0,10000,LRD,0,.,64_PP,late,43,12,-,_,0.97211132070773
.,0,10000,LRD,0,.,64_PP,late,43,12,+,_,0.98983179904314
.,0,10000,LRD,0,.,64_PP,late,44,12,-,_,1.01421045686037
.,0,10000,LRD,0,.,64_PP,late,44,12,+,_,0.978639598686204
.,0,10000,LRD,0,.,64_PP,late,45,12,-,_,1.05343278519616
.,0,10000,LRD,0,.,64_PP,late,45,12,+,_,1.03702612814086
.,0,10000,LRD,0,.,64_PP,late,46,12,-,_,1.07081301189623
.,0,10000,LRD,0,.,64_PP,late,46,12,+,_,1.01571737183774
.,0,10000,LRD,0,.,64_PP,late,47,12,-,_,1.08572991891801
.,0,10000,LRD,0,.,64_PP,late,47,12,+,_,1.00741812775732
.,0,10000,LRD,0,.,64_PP,late,48,12,-,_,1.06872391757971
.,0,10000,LRD,0,.,64_PP,late,48,12,+,_,1.06884647142398
.,0,10000,LRD,0,.,64_PP,late,49,12,-,_,1.06408230204303
.,0,10000,LRD,0,.,64_PP,late,49,12,+,_,1.05357235343935
.,0,10000,LRD,0,.,64_PP,late,50,12,-,_,1.00430181615884
.,0,10000,LRD,0,.,64_PP,late,50,12,+,_,1.03803816872407
.,0,10000,LRD,0,.,64_PP,late,51,12,-,_,1.06987102017842
.,0,10000,LRD,0,.,64_PP,late,51,12,+,_,1.03707268954225
.,0,10000,LRD,0,.,64_PP,late,52,12,-,_,1.07311369144803
.,0,10000,LRD,0,.,64_PP,late,52,12,+,_,1.01684431374366
.,0,10000,LRD,0,.,64_PP,late,53,12,-,_,1.0128169186773
.,0,10000,LRD,0,.,64_PP,late,53,12,+,_,0.966513337783145
.,0,10000,LRD,0,.,64_PP,late,54,12,-,_,1.03697056866018
.,0,10000,LRD,0,.,64_PP,late,54,12,+,_,0.964832035426788
.,0,10000,LRD,0,.,64_PP,late,55,12,-,_,1.01761664902971
.,0,10000,LRD,0,.,64_PP,late,55,12,+,_,1.02606010547019
.,0,10000,LRD,0,.,64_PP,late,56,12,-,_,1.03278848245556
.,0,10000,LRD,0,.,64_PP,late,56,12,+,_,1.02617395612384
.,0,10000,LRD,0,.,64_PP,late,57,12,-,_,1.0543655339891
.,0,10000,LRD,0,.,64_PP,late,57,12,+,_,1.00227146980539
.,0,10000,LRD,0,.,64_PP,late,58,12,-,_,1.03975422643993
