repdomains,log2val,sample_strand,direction,windows
LRD,-0.225006607918487,-,Right Replicating,45
LRD,-0.311140320874179,+,Right Replicating,45
ERD,-0.203349409499404,-,Right Replicating,46
ERD,-0.315161730628361,+,Right Replicating,46
LRD,-0.231351358155845,-,Right Replicating,46
LRD,-0.132562081650685,+,Right Replicating,46
ERD,-0.18046089569047,-,Right Replicating,47
ERD,-0.203561720757906,+,Right Replicating,47
LRD,-0.252127162302576,-,Right Replicating,47
LRD,-0.0555273540812158,+,Right Replicating,47
ERD,-0.097544337364789,-,Right Replicating,48
ERD,-0.141320704977141,+,Right Replicating,48
LRD,-0.138269617773967,-,Right Replicating,48
LRD,-0.228602878335455,+,Right Replicating,48
ERD,-0.281523482715649,-,Right Replicating,49
ERD,-0.186295402113047,+,Right Replicating,49
LRD,-0.248874681568252,-,Right Replicating,49
LRD,-0.0910614105837939,+,Right Replicating,49
ERD,-0.15476953198881,-,Right Replicating,5
ERD,-0.0331337051083437,+,Right Replicating,5
LRD,-0.0674562612787627,-,Right Replicating,5
LRD,-0.0476508285581663,+,Right Replicating,5
ERD,-0.329818657433939,-,Right Replicating,50
ERD,-0.069809447081233,+,Right Replicating,50
LRD,-0.457973302438318,-,Right Replicating,50
LRD,-0.359880601039031,+,Right Replicating,50
ERD,-0.177667273555335,-,Right Replicating,51
ERD,-0.0912912993545826,+,Right Replicating,51
LRD,0.140846340043306,-,Right Replicating,51
LRD,-0.219558887207367,+,Right Replicating,51
ERD,-0.338676112350336,-,Right Replicating,52
ERD,-0.0843053381466432,+,Right Replicating,52
LRD,-0.181477182786725,-,Right Replicating,52
LRD,0.0229121692727136,+,Right Replicating,52
ERD,-0.245655739076178,-,Right Replicating,53
ERD,-0.302889411197089,+,Right Replicating,53
LRD,-0.467720149156666,-,Right Replicating,53
LRD,-0.279406434726306,+,Right Replicating,53
ERD,-0.298249956800963,-,Right Replicating,54
ERD,-0.179026237668082,+,Right Replicating,54
LRD,-0.431701175171574,-,Right Replicating,54
LRD,-0.357876452260225,+,Right Replicating,54
ERD,-0.312027298170407,-,Right Replicating,55
ERD,-0.179919753670759,+,Right Replicating,55
LRD,-0.14839244350981,-,Right Replicating,55
LRD,-0.0157681159123156,+,Right Replicating,55
ERD,-0.252755199486156,-,Right Replicating,56
ERD,-0.238287738860657,+,Right Replicating,56
LRD,0.181284252462794,-,Right Replicating,56
LRD,-0.220012216841057,+,Right Replicating,56
ERD,-0.205667543870526,-,Right Replicating,57
ERD,-0.269004287941854,+,Right Replicating,57
LRD,-0.39244035271265,-,Right Replicating,57
LRD,-0.153600947724995,+,Right Replicating,57
ERD,-0.140844200889228,-,Right Replicating,58
ERD,-0.174710373613011,+,Right Replicating,58
LRD,-0.426806486904249,-,Right Replicating,58
LRD,-0.209759332856116,+,Right Replicating,58
ERD,-0.0511352749005009,-,Right Replicating,59
ERD,-0.328370091726401,+,Right Replicating,59
LRD,-0.428328300139821,-,Right Replicating,59
LRD,-0.341596589095759,+,Right Replicating,59
ERD,-0.10759393691564,-,Right Replicating,6
ERD,-0.302009384456573,+,Right Replicating,6
LRD,-0.102403423432237,-,Right Replicating,6
LRD,0.0473945045343259,+,Right Replicating,6
ERD,-0.17983695250468,-,Right Replicating,60
ERD,-0.208751730658066,+,Right Replicating,60
LRD,-0.209830536038832,-,Right Replicating,60
LRD,-0.236887880919175,+,Right Replicating,60
ERD,-0.345708876842843,-,Right Replicating,61
ERD,-0.28452756243011,+,Right Replicating,61
LRD,-0.140555227514625,-,Right Replicating,61
LRD,-0.23409002822249,+,Right Replicating,61
ERD,-0.29590048188549,-,Right Replicating,62
ERD,-0.141504517486995,+,Right Replicating,62
LRD,-0.367133394134895,-,Right Replicating,62
LRD,-0.010422024129421,+,Right Replicating,62
ERD,-0.288927113592408,-,Right Replicating,63
ERD,-0.254937850854675,+,Right Replicating,63
LRD,-0.511382000316864,-,Right Replicating,63
LRD,-0.0150299986292736,+,Right Replicating,63
ERD,-0.047738505400684,-,Right Replicating,64
ERD,-0.190657541261037,+,Right Replicating,64
LRD,-0.18937424758504,-,Right Replicating,64
LRD,-0.335052044641837,+,Right Replicating,64
ERD,-0.251733630610976,-,Right Replicating,65
ERD,-0.256521809751007,+,Right Replicating,65
LRD,-0.377397041806574,-,Right Replicating,65
LRD,-0.385828474527843,+,Right Replicating,65
ERD,-0.241277594059465,-,Right Replicating,66
ERD,-0.18033747179978,+,Right Replicating,66
LRD,-0.207801383318922,-,Right Replicating,66
LRD,-0.247878019792877,+,Right Replicating,66
ERD,-0.249407841408468,-,Right Replicating,67
ERD,-0.254086307549619,+,Right Replicating,67
LRD,-0.543656332650525,-,Right Replicating,67
LRD,-0.237332890280952,+,Right Replicating,67
ERD,-0.204898120268556,-,Right Replicating,68
ERD,-0.160851345904101,+,Right Replicating,68
LRD,-0.37598365596218,-,Right Replicating,68
LRD,-0.375064458166109,+,Right Replicating,68
ERD,-0.209215625274889,-,Right Replicating,69
ERD,-0.245726321731988,+,Right Replicating,69
LRD,-0.00849422546652529,-,Right Replicating,69
LRD,-0.385907897184954,+,Right Replicating,69
ERD,-0.0882537737352982,-,Right Replicating,7
ERD,-0.189551449543165,+,Right Replicating,7
LRD,-0.0162644420990156,-,Right Replicating,7
LRD,-0.0566569914649803,+,Right Replicating,7
ERD,-0.358118328093529,-,Right Replicating,70
ERD,-0.319219429518527,+,Right Replicating,70
LRD,-0.466956915376991,-,Right Replicating,70
LRD,-0.309495527153155,+,Right Replicating,70
ERD,-0.124902609173213,-,Right Replicating,71
ERD,-0.104696030391151,+,Right Replicating,71
LRD,-0.282094017631255,-,Right Replicating,71
LRD,-0.180504981278225,+,Right Replicating,71
ERD,-0.162691880805553,-,Right Replicating,72
ERD,-0.159121513365248,+,Right Replicating,72
LRD,-0.332644410389191,-,Right Replicating,72
LRD,-0.607965997250492,+,Right Replicating,72
ERD,-0.1886300154646,-,Right Replicating,73
ERD,-0.0975182362186234,+,Right Replicating,73
LRD,-0.543399010078654,-,Right Replicating,73
LRD,-0.18866456610704,+,Right Replicating,73
ERD,-0.342274825281818,-,Right Replicating,74
ERD,-0.0826271166203849,+,Right Replicating,74
LRD,-0.356569956573577,-,Right Replicating,74
LRD,-0.193772582900699,+,Right Replicating,74
ERD,-0.122158949090055,-,Right Replicating,75
ERD,-0.238144151184235,+,Right Replicating,75
LRD,-0.405964844999961,-,Right Replicating,75
LRD,-0.212989101588958,+,Right Replicating,75
ERD,-0.214179842793303,-,Right Replicating,76
ERD,-0.303852186548088,+,Right Replicating,76
LRD,-0.45013115771334,-,Right Replicating,76
LRD,-0.404171176419085,+,Right Replicating,76
ERD,-0.176284215315028,-,Right Replicating,77
ERD,-0.18214889804311,+,Right Replicating,77
LRD,-0.460305484926848,-,Right Replicating,77
LRD,-0.326012104614347,+,Right Replicating,77
ERD,-0.211805603525268,-,Right Replicating,78
ERD,-0.0637548894606502,+,Right Replicating,78
LRD,-0.179580641020874,-,Right Replicating,78
LRD,-0.292404075038786,+,Right Replicating,78
ERD,-0.195088003692988,-,Right Replicating,79
ERD,-0.115062149136477,+,Right Replicating,79
LRD,-0.507896238834334,-,Right Replicating,79
LRD,-0.355943489645992,+,Right Replicating,79
ERD,-0.352688513630683,-,Right Replicating,8
ERD,-0.231939054460854,+,Right Replicating,8
LRD,0.0863710002185711,-,Right Replicating,8
LRD,0.131086288807779,+,Right Replicating,8
ERD,-0.326341410315573,-,Right Replicating,80
ERD,-0.0589331952180618,+,Right Replicating,80
LRD,-0.474028188409962,-,Right Replicating,80
LRD,-0.299830288804003,+,Right Replicating,80
ERD,-0.17067742517191,-,Right Replicating,81
ERD,-0.103832452333827,+,Right Replicating,81
LRD,-0.305688029491658,-,Right Replicating,81
LRD,-0.340803359056401,+,Right Replicating,81
ERD,-0.251638586870837,-,Right Replicating,82
ERD,-0.130631020383272,+,Right Replicating,82
LRD,-0.227410902724905,-,Right Replicating,82
LRD,-0.303651600784662,+,Right Replicating,82
ERD,-0.177525551469554,-,Right Replicating,83
ERD,-0.180028815015886,+,Right Replicating,83
LRD,-0.0869038143875088,-,Right Replicating,83
LRD,-0.370039602904181,+,Right Replicating,83
ERD,-0.355606325981402,-,Right Replicating,84
ERD,-0.342751008756592,+,Right Replicating,84
LRD,-0.222357441601686,-,Right Replicating,84
LRD,-0.496303969021897,+,Right Replicating,84
ERD,-0.031112859367344,-,Right Replicating,85
ERD,-0.106770985436737,+,Right Replicating,85
LRD,-0.380583287392119,-,Right Replicating,85
LRD,-0.187321217683932,+,Right Replicating,85
ERD,-0.116561304989187,-,Right Replicating,86
ERD,-0.147038325200792,+,Right Replicating,86
LRD,-0.368884745978543,-,Right Replicating,86
LRD,-0.15670524980903,+,Right Replicating,86
ERD,-0.206560081812579,-,Right Replicating,87
ERD,-0.128292402639628,+,Right Replicating,87
LRD,-0.408977795057893,-,Right Replicating,87
LRD,-0.333745202227379,+,Right Replicating,87
ERD,-0.26685458790661,-,Right Replicating,88
ERD,-0.122863738788112,+,Right Replicating,88
LRD,-0.259479598527614,-,Right Replicating,88
LRD,-0.0187776975911859,+,Right Replicating,88
ERD,-0.0814526852683058,-,Right Replicating,89
ERD,-0.203840952441428,+,Right Replicating,89
LRD,-0.428561735311959,-,Right Replicating,89
LRD,-0.502703386488201,+,Right Replicating,89
ERD,-0.162623416614702,-,Right Replicating,9
ERD,-0.188508010551906,+,Right Replicating,9
LRD,-0.200805057260141,-,Right Replicating,9
LRD,-0.073051727689463,+,Right Replicating,9
ERD,-0.23554296877325,-,Right Replicating,90
ERD,-0.227783572295723,+,Right Replicating,90
LRD,-0.438297571267467,-,Right Replicating,90
LRD,-0.30440920331646,+,Right Replicating,90
ERD,-0.123793730037828,-,Right Replicating,91
ERD,-0.177837604073403,+,Right Replicating,91
LRD,-0.209711836808591,-,Right Replicating,91
LRD,-0.194081509211644,+,Right Replicating,91
ERD,-0.262451091968121,-,Right Replicating,92
ERD,-0.0951007247174028,+,Right Replicating,92
LRD,-0.34943904871398,-,Right Replicating,92
LRD,-0.0096528041142843,+,Right Replicating,92
ERD,-0.40781634497976,-,Right Replicating,93
ERD,-0.13921848403813,+,Right Replicating,93
LRD,-0.413529962214741,-,Right Replicating,93
LRD,-0.209678448815574,+,Right Replicating,93
ERD,-0.222079743972856,-,Right Replicating,94
ERD,-0.270891901975954,+,Right Replicating,94
LRD,-0.0868449026282389,-,Right Replicating,94
LRD,-0.298936092893001,+,Right Replicating,94
ERD,-0.208635692138934,-,Right Replicating,95
ERD,-0.0321409647362653,+,Right Replicating,95
LRD,-0.473422020663544,-,Right Replicating,95
LRD,-0.246154557803322,+,Right Replicating,95
ERD,-0.125919794349233,-,Right Replicating,96
ERD,-0.139768091763844,+,Right Replicating,96
LRD,-0.129664566354781,-,Right Replicating,96
LRD,-0.275063071615965,+,Right Replicating,96
ERD,-0.305708494645584,-,Right Replicating,97
ERD,-0.14054880278715,+,Right Replicating,97
LRD,-0.511341972434537,-,Right Replicating,97
LRD,-0.241470616500543,+,Right Replicating,97
ERD,-0.235751614653015,-,Right Replicating,98
ERD,-0.255060045745987,+,Right Replicating,98
LRD,-0.200910868379046,-,Right Replicating,98
LRD,-0.610761624803765,+,Right Replicating,98
ERD,-0.238847843308402,-,Right Replicating,99
ERD,-0.20051492143805,+,Right Replicating,99
LRD,-0.346522653310983,-,Right Replicating,99
LRD,-0.522416495350955,+,Right Replicating,99
