repdomains,log2val,sample_strand,direction,windows
ERD,-0.0765987053823333,-,Right Replicating,46
ERD,-0.426236285296609,+,Right Replicating,46
LRD,-0.0750420251994356,-,Right Replicating,46
LRD,0.139107460157923,+,Right Replicating,46
ERD,-0.279919101426964,-,Right Replicating,47
ERD,-0.14378688760873,+,Right Replicating,47
LRD,-0.145416791388283,-,Right Replicating,47
LRD,0.166155346156285,+,Right Replicating,47
ERD,-0.365938445740706,-,Right Replicating,48
ERD,-0.248281352343071,+,Right Replicating,48
LRD,-0.000573395389221722,-,Right Replicating,48
LRD,-0.0306300245186749,+,Right Replicating,48
ERD,-0.204778906402316,-,Right Replicating,49
ERD,-0.168558114834416,+,Right Replicating,49
LRD,0.0929550994297067,-,Right Replicating,49
LRD,-0.214232427825726,+,Right Replicating,49
ERD,-0.347806344785893,-,Right Replicating,5
ERD,-0.235216623902752,+,Right Replicating,5
LRD,0.0250704578923074,-,Right Replicating,5
LRD,0.0654001669421557,+,Right Replicating,5
ERD,-0.163553235581382,-,Right Replicating,50
ERD,-0.0271459898209952,+,Right Replicating,50
LRD,-0.0166196326786812,-,Right Replicating,50
LRD,-0.296135707660735,+,Right Replicating,50
ERD,-0.173726281378546,-,Right Replicating,51
ERD,-0.0717183567965192,+,Right Replicating,51
LRD,0.0528658594425698,-,Right Replicating,51
LRD,0.00744047184894884,+,Right Replicating,51
ERD,-0.258375152292844,-,Right Replicating,52
ERD,-0.233636916961995,+,Right Replicating,52
LRD,-0.265908967814041,-,Right Replicating,52
LRD,0.0209662488341932,+,Right Replicating,52
ERD,-0.222937462525382,-,Right Replicating,53
ERD,-0.440365321617633,+,Right Replicating,53
LRD,-0.038553047863458,-,Right Replicating,53
LRD,-0.132638993995481,+,Right Replicating,53
ERD,-0.296378357780604,-,Right Replicating,54
ERD,-0.170395716100669,+,Right Replicating,54
LRD,-0.279281486942568,-,Right Replicating,54
LRD,-0.0611460715651518,+,Right Replicating,54
ERD,-0.324173722469687,-,Right Replicating,55
ERD,-0.245261698673246,+,Right Replicating,55
LRD,-0.0056879176560074,-,Right Replicating,55
LRD,-0.265305854013095,+,Right Replicating,55
ERD,-0.261739691678112,-,Right Replicating,56
ERD,-0.318923540011284,+,Right Replicating,56
LRD,0.0242909345553206,-,Right Replicating,56
LRD,0.0376834545840715,+,Right Replicating,56
ERD,-0.282105467095394,-,Right Replicating,57
ERD,-0.140097287182725,+,Right Replicating,57
LRD,-0.236049351193157,-,Right Replicating,57
LRD,-0.164685300720161,+,Right Replicating,57
ERD,-0.316821369650796,-,Right Replicating,58
ERD,-0.423940832856963,+,Right Replicating,58
LRD,0.121779321955331,-,Right Replicating,58
LRD,-0.0977278804040162,+,Right Replicating,58
ERD,-0.238127662001988,-,Right Replicating,59
ERD,-0.389409835640304,+,Right Replicating,59
LRD,-0.100802421797849,-,Right Replicating,59
LRD,0.147385960222279,+,Right Replicating,59
ERD,-0.172420614815367,-,Right Replicating,6
ERD,-0.223465796893235,+,Right Replicating,6
LRD,0.0121352236931233,-,Right Replicating,6
LRD,-0.0098709129206801,+,Right Replicating,6
ERD,-0.504240645949072,-,Right Replicating,60
ERD,-0.500743127958086,+,Right Replicating,60
LRD,-0.0277172755853528,-,Right Replicating,60
LRD,-0.100335452668334,+,Right Replicating,60
ERD,-0.196792967352053,-,Right Replicating,61
ERD,-0.469063889286779,+,Right Replicating,61
LRD,-0.0272293330474855,-,Right Replicating,61
LRD,0.0613339872338906,+,Right Replicating,61
ERD,-0.296030924871148,-,Right Replicating,62
ERD,-0.0162129550916738,+,Right Replicating,62
LRD,0.114244349446544,-,Right Replicating,62
LRD,0.0536887614208329,+,Right Replicating,62
ERD,-0.448216048088522,-,Right Replicating,63
ERD,-0.232997478129146,+,Right Replicating,63
LRD,-0.222048778791939,-,Right Replicating,63
LRD,-0.158352023718411,+,Right Replicating,63
ERD,-0.225743723434782,-,Right Replicating,64
ERD,-0.252670036554894,+,Right Replicating,64
LRD,-0.269466507655513,-,Right Replicating,64
LRD,-0.179496353585548,+,Right Replicating,64
ERD,-0.218143260243164,-,Right Replicating,65
ERD,-0.334490896331668,+,Right Replicating,65
LRD,0.148516840182813,-,Right Replicating,65
LRD,-0.131277581810571,+,Right Replicating,65
ERD,-0.360514966846876,-,Right Replicating,66
ERD,-0.206893212049873,+,Right Replicating,66
LRD,-0.142654665957995,-,Right Replicating,66
LRD,-0.380213109427779,+,Right Replicating,66
ERD,-0.203582010963171,-,Right Replicating,67
ERD,-0.228815721361689,+,Right Replicating,67
LRD,-0.0210268227649063,-,Right Replicating,67
LRD,-0.073441900538938,+,Right Replicating,67
ERD,-0.260182311186113,-,Right Replicating,68
ERD,-0.511176393883543,+,Right Replicating,68
LRD,-0.28045684699906,-,Right Replicating,68
LRD,-0.228558963813558,+,Right Replicating,68
ERD,-0.503237469013009,-,Right Replicating,69
ERD,-0.423436737008413,+,Right Replicating,69
LRD,-0.239399161991148,-,Right Replicating,69
LRD,-0.135676007704824,+,Right Replicating,69
ERD,-0.238399410339819,-,Right Replicating,7
ERD,-0.301999685929222,+,Right Replicating,7
LRD,0.0745069464283191,-,Right Replicating,7
LRD,0.331291621265059,+,Right Replicating,7
ERD,-0.351914144471757,-,Right Replicating,70
ERD,-0.331134377228931,+,Right Replicating,70
LRD,-0.0738085066164536,-,Right Replicating,70
LRD,-0.00113023532061378,+,Right Replicating,70
ERD,-0.218214523101573,-,Right Replicating,71
ERD,-0.178502553888643,+,Right Replicating,71
LRD,-0.184455777654311,-,Right Replicating,71
LRD,-0.384733966601621,+,Right Replicating,71
ERD,-0.264552510466306,-,Right Replicating,72
ERD,-0.296028877500357,+,Right Replicating,72
LRD,-0.256058042224141,-,Right Replicating,72
LRD,-0.295254510830395,+,Right Replicating,72
ERD,-0.175235851206459,-,Right Replicating,73
ERD,-0.275872782431607,+,Right Replicating,73
LRD,-0.143345837368565,-,Right Replicating,73
LRD,-0.163722875694645,+,Right Replicating,73
ERD,-0.41180886992835,-,Right Replicating,74
ERD,-0.174677428467285,+,Right Replicating,74
LRD,-0.130030023546436,-,Right Replicating,74
LRD,0.0881664135948578,+,Right Replicating,74
ERD,-0.225403334851768,-,Right Replicating,75
ERD,-0.280417301220183,+,Right Replicating,75
LRD,-0.256901698696357,-,Right Replicating,75
LRD,-0.182628407190376,+,Right Replicating,75
ERD,-0.408820987788109,-,Right Replicating,76
ERD,-0.348820565065166,+,Right Replicating,76
LRD,-0.191513818421047,-,Right Replicating,76
LRD,0.204342195407731,+,Right Replicating,76
ERD,-0.437765449459024,-,Right Replicating,77
ERD,-0.312963751559764,+,Right Replicating,77
LRD,-0.181869413680989,-,Right Replicating,77
LRD,-0.201080491710059,+,Right Replicating,77
ERD,-0.393633320543056,-,Right Replicating,78
ERD,-0.35393084354481,+,Right Replicating,78
LRD,-0.278361750788633,-,Right Replicating,78
LRD,-0.235576861230698,+,Right Replicating,78
ERD,-0.360104570124308,-,Right Replicating,79
ERD,-0.124918216450804,+,Right Replicating,79
LRD,-0.1460758428392,-,Right Replicating,79
LRD,-0.418356557233175,+,Right Replicating,79
ERD,-0.350176053959889,-,Right Replicating,8
ERD,-0.278739817869976,+,Right Replicating,8
LRD,0.255202326473809,-,Right Replicating,8
LRD,0.0756916818075107,+,Right Replicating,8
ERD,-0.434371779442151,-,Right Replicating,80
ERD,-0.416917030507933,+,Right Replicating,80
LRD,-0.236518457739117,-,Right Replicating,80
LRD,-0.193577451050724,+,Right Replicating,80
ERD,-0.525905468995117,-,Right Replicating,81
ERD,-0.217689133615188,+,Right Replicating,81
LRD,-0.0122826724890123,-,Right Replicating,81
LRD,0.00186935338845928,+,Right Replicating,81
ERD,-0.280982009198357,-,Right Replicating,82
ERD,-0.262901018950154,+,Right Replicating,82
LRD,-0.231165223244911,-,Right Replicating,82
LRD,0.16864177253509,+,Right Replicating,82
ERD,-0.360964570952139,-,Right Replicating,83
ERD,-0.194299063527539,+,Right Replicating,83
LRD,-0.268403306475469,-,Right Replicating,83
LRD,0.286590019634526,+,Right Replicating,83
ERD,-0.241853711821294,-,Right Replicating,84
ERD,-0.221510818559425,+,Right Replicating,84
LRD,-0.22832733217935,-,Right Replicating,84
LRD,-0.337538445345444,+,Right Replicating,84
ERD,-0.313057972607189,-,Right Replicating,85
ERD,-0.411897588114068,+,Right Replicating,85
LRD,-0.0446321490483502,-,Right Replicating,85
LRD,-0.0985927360131468,+,Right Replicating,85
ERD,-0.284328372092551,-,Right Replicating,86
ERD,-0.206844123380322,+,Right Replicating,86
LRD,0.155798965039643,-,Right Replicating,86
LRD,-0.00463106217221432,+,Right Replicating,86
ERD,-0.264756372865282,-,Right Replicating,87
ERD,-0.271191557344059,+,Right Replicating,87
LRD,0.0138793878522775,-,Right Replicating,87
LRD,-0.0247778294618566,+,Right Replicating,87
ERD,-0.259690048108696,-,Right Replicating,88
ERD,-0.0618017036003044,+,Right Replicating,88
LRD,-0.0194121590590734,-,Right Replicating,88
LRD,-0.0332144475613696,+,Right Replicating,88
ERD,-0.311674832066739,-,Right Replicating,89
ERD,-0.0873703395122115,+,Right Replicating,89
LRD,-0.544303331562718,-,Right Replicating,89
LRD,-0.180421790176234,+,Right Replicating,89
ERD,0.0255369171111347,-,Right Replicating,9
ERD,-0.532905097233872,+,Right Replicating,9
LRD,0.0889384486284915,-,Right Replicating,9
LRD,-0.0238379477885693,+,Right Replicating,9
ERD,-0.477403134991262,-,Right Replicating,90
ERD,-0.29688961549528,+,Right Replicating,90
LRD,-0.215729609214894,-,Right Replicating,90
LRD,-0.281684773787252,+,Right Replicating,90
ERD,-0.396930877315491,-,Right Replicating,91
ERD,-0.16859732067919,+,Right Replicating,91
LRD,-0.0899966085624617,-,Right Replicating,91
LRD,-0.0265244245634983,+,Right Replicating,91
ERD,-0.173525954464022,-,Right Replicating,92
ERD,-0.327987029935383,+,Right Replicating,92
LRD,-0.0211360897437904,-,Right Replicating,92
LRD,-0.0305146272331431,+,Right Replicating,92
ERD,-0.325151631838487,-,Right Replicating,93
ERD,-0.434676032746953,+,Right Replicating,93
LRD,-0.149973686421574,-,Right Replicating,93
LRD,0.0609436436419526,+,Right Replicating,93
ERD,-0.360165060366585,-,Right Replicating,94
ERD,-0.19785944691591,+,Right Replicating,94
LRD,-0.245936919149895,-,Right Replicating,94
LRD,-0.185874109458042,+,Right Replicating,94
ERD,-0.203369131322233,-,Right Replicating,95
ERD,-0.0492474174351062,+,Right Replicating,95
LRD,-0.138766284331602,-,Right Replicating,95
LRD,-0.203711402437897,+,Right Replicating,95
ERD,-0.228163142047274,-,Right Replicating,96
ERD,-0.346963328815082,+,Right Replicating,96
LRD,-0.414973465649378,-,Right Replicating,96
LRD,-0.0432810588386732,+,Right Replicating,96
ERD,-0.119996210726468,-,Right Replicating,97
ERD,-0.233512619845824,+,Right Replicating,97
LRD,-0.0905597326022838,-,Right Replicating,97
LRD,0.0489893419573523,+,Right Replicating,97
ERD,-0.485375235631739,-,Right Replicating,98
ERD,-0.585493745578341,+,Right Replicating,98
LRD,-0.442832468008488,-,Right Replicating,98
LRD,0.0127507435143513,+,Right Replicating,98
ERD,-0.23081588236938,-,Right Replicating,99
ERD,-0.24293961192131,+,Right Replicating,99
LRD,-0.137518133228376,-,Right Replicating,99
LRD,-0.183122926084691,+,Right Replicating,99
