dataset,chromosomes,start_position,end_position,score,dataset_strand,product,phase,time_after_exposure,sample_strand,replicate,xr_ds,windows,sample
TES,.,0,100,0,TS,CPD,early,120,.,_,1.26542892780435,82,CPD 120 min.
TES,.,0,100,0,NTS,CPD,early,120,.,_,1.28102628658383,83,CPD 120 min.
TES,.,0,100,0,TS,CPD,early,120,.,_,1.26067681974644,83,CPD 120 min.
TES,.,0,100,0,NTS,CPD,early,120,.,_,1.30620678969573,84,CPD 120 min.
TES,.,0,100,0,TS,CPD,early,120,.,_,1.27377778957915,84,CPD 120 min.
TES,.,0,100,0,NTS,CPD,early,120,.,_,1.28204373817868,85,CPD 120 min.
TES,.,0,100,0,TS,CPD,early,120,.,_,1.25383072780138,85,CPD 120 min.
TES,.,0,100,0,NTS,CPD,early,120,.,_,1.31612213083141,86,CPD 120 min.
TES,.,0,100,0,TS,CPD,early,120,.,_,1.29850221852034,86,CPD 120 min.
TES,.,0,100,0,NTS,CPD,early,120,.,_,1.29234274245724,87,CPD 120 min.
TES,.,0,100,0,TS,CPD,early,120,.,_,1.26999295248721,87,CPD 120 min.
TES,.,0,100,0,NTS,CPD,early,120,.,_,1.2722126141728,88,CPD 120 min.
TES,.,0,100,0,TS,CPD,early,120,.,_,1.27752011459786,88,CPD 120 min.
TES,.,0,100,0,NTS,CPD,early,120,.,_,1.27401006415373,-82,CPD 120 min.
TES,.,0,100,0,TS,CPD,early,120,.,_,1.4421437636538,-82,CPD 120 min.
TES,.,0,100,0,NTS,CPD,early,120,.,_,1.29551471634705,89,CPD 120 min.
TES,.,0,100,0,TS,CPD,early,120,.,_,1.26078299608297,89,CPD 120 min.
TES,.,0,100,0,NTS,CPD,early,120,.,_,1.29293375665837,90,CPD 120 min.
TES,.,0,100,0,TS,CPD,early,120,.,_,1.25098895206464,90,CPD 120 min.
TES,.,0,100,0,NTS,CPD,early,120,.,_,1.27162794797405,91,CPD 120 min.
TES,.,0,100,0,TS,CPD,early,120,.,_,1.25050265049261,91,CPD 120 min.
TES,.,0,100,0,NTS,CPD,early,120,.,_,1.27232052568916,92,CPD 120 min.
TES,.,0,100,0,TS,CPD,early,120,.,_,1.26070407789981,92,CPD 120 min.
TES,.,0,100,0,NTS,CPD,early,120,.,_,1.30381477361337,93,CPD 120 min.
TES,.,0,100,0,TS,CPD,early,120,.,_,1.27021895498432,93,CPD 120 min.
TES,.,0,100,0,NTS,CPD,early,120,.,_,1.29087889428957,94,CPD 120 min.
TES,.,0,100,0,TS,CPD,early,120,.,_,1.24819098157539,94,CPD 120 min.
TES,.,0,100,0,NTS,CPD,early,120,.,_,1.32999960696584,95,CPD 120 min.
TES,.,0,100,0,TS,CPD,early,120,.,_,1.29329218584708,95,CPD 120 min.
TES,.,0,100,0,NTS,CPD,early,120,.,_,1.24671575209013,96,CPD 120 min.
TES,.,0,100,0,TS,CPD,early,120,.,_,1.23874206734952,96,CPD 120 min.
TES,.,0,100,0,NTS,CPD,early,120,.,_,1.24980706996933,97,CPD 120 min.
TES,.,0,100,0,TS,CPD,early,120,.,_,1.26529267195132,97,CPD 120 min.
TES,.,0,100,0,NTS,CPD,early,120,.,_,1.28400221654833,98,CPD 120 min.
TES,.,0,100,0,TS,CPD,early,120,.,_,1.22492766441086,98,CPD 120 min.
TES,.,0,100,0,NTS,CPD,early,120,.,_,1.27226249651018,-99,CPD 120 min.
TES,.,0,100,0,TS,CPD,early,120,.,_,1.41637248517524,-99,CPD 120 min.
TES,.,0,100,0,NTS,CPD,early,120,.,_,1.2667370464974,-81,CPD 120 min.
TES,.,0,100,0,TS,CPD,early,120,.,_,1.40817773578819,-81,CPD 120 min.
TES,.,0,100,0,NTS,CPD,early,120,.,_,1.24346760487424,99,CPD 120 min.
TES,.,0,100,0,TS,CPD,early,120,.,_,1.25706581154034,99,CPD 120 min.
TES,.,0,100,0,NTS,CPD,early,120,.,_,1.28022807408842,100,CPD 120 min.
TES,.,0,100,0,TS,CPD,early,120,.,_,1.27031686072528,100,CPD 120 min.
TES,.,0,100,0,NTS,CPD,early,120,.,_,1.28760782226617,-80,CPD 120 min.
TES,.,0,100,0,TS,CPD,early,120,.,_,1.45155279762225,-80,CPD 120 min.
TES,.,0,100,0,NTS,CPD,early,120,.,_,1.30718618114371,-79,CPD 120 min.
TES,.,0,100,0,TS,CPD,early,120,.,_,1.43727465349568,-79,CPD 120 min.
TES,.,0,100,0,NTS,CPD,early,120,.,_,1.26540760218468,-78,CPD 120 min.
TES,.,0,100,0,TS,CPD,early,120,.,_,1.41816626787002,-78,CPD 120 min.
TES,.,0,100,0,NTS,CPD,early,120,.,_,1.31041727003853,-77,CPD 120 min.
TES,.,0,100,0,TS,CPD,early,120,.,_,1.44128455269772,-77,CPD 120 min.
TES,.,0,100,0,NTS,CPD,early,120,.,_,1.29593675825833,-76,CPD 120 min.
TES,.,0,100,0,TS,CPD,early,120,.,_,1.45824041957375,-76,CPD 120 min.
TES,.,0,100,0,NTS,CPD,early,120,.,_,1.30324716217804,-75,CPD 120 min.
TES,.,0,100,0,TS,CPD,early,120,.,_,1.43236132740522,-75,CPD 120 min.
TES,.,0,100,0,NTS,CPD,early,120,.,_,1.29987675211155,-74,CPD 120 min.
TES,.,0,100,0,TS,CPD,early,120,.,_,1.45316588792256,-74,CPD 120 min.
TES,.,0,100,0,NTS,CPD,early,120,.,_,1.28810891273702,-73,CPD 120 min.
TES,.,0,100,0,TS,CPD,early,120,.,_,1.50500857047124,-73,CPD 120 min.
TES,.,0,100,0,NTS,CPD,early,120,.,_,1.27242876500849,-72,CPD 120 min.
TES,.,0,100,0,TS,CPD,early,120,.,_,1.45671954611209,-72,CPD 120 min.
TES,.,0,100,0,NTS,CPD,early,120,.,_,1.26191339424811,-98,CPD 120 min.
TES,.,0,100,0,TS,CPD,early,120,.,_,1.41259245837177,-98,CPD 120 min.
TES,.,0,100,0,NTS,CPD,early,120,.,_,1.29905421011238,-71,CPD 120 min.
TES,.,0,100,0,TS,CPD,early,120,.,_,1.44484789588816,-71,CPD 120 min.
TES,.,0,100,0,NTS,CPD,early,120,.,_,1.26637033327711,-70,CPD 120 min.
TES,.,0,100,0,TS,CPD,early,120,.,_,1.42055040415324,-70,CPD 120 min.
TES,.,0,100,0,NTS,CPD,early,120,.,_,1.28461703820372,-69,CPD 120 min.
TES,.,0,100,0,TS,CPD,early,120,.,_,1.44485252008122,-69,CPD 120 min.
TES,.,0,100,0,NTS,CPD,early,120,.,_,1.30255786189883,-68,CPD 120 min.
TES,.,0,100,0,TS,CPD,early,120,.,_,1.44481542156184,-68,CPD 120 min.
TES,.,0,100,0,NTS,CPD,early,120,.,_,1.27591351753238,-67,CPD 120 min.
TES,.,0,100,0,TS,CPD,early,120,.,_,1.45402249049731,-67,CPD 120 min.
TES,.,0,100,0,NTS,CPD,early,120,.,_,1.26298226596041,-66,CPD 120 min.
TES,.,0,100,0,TS,CPD,early,120,.,_,1.454051579574,-66,CPD 120 min.
TES,.,0,100,0,NTS,CPD,early,120,.,_,1.28274668411108,-65,CPD 120 min.
TES,.,0,100,0,TS,CPD,early,120,.,_,1.48989432846519,-65,CPD 120 min.
TES,.,0,100,0,NTS,CPD,early,120,.,_,1.31630022752389,-64,CPD 120 min.
TES,.,0,100,0,TS,CPD,early,120,.,_,1.47689268313708,-64,CPD 120 min.
TES,.,0,100,0,NTS,CPD,early,120,.,_,1.27187205129988,-63,CPD 120 min.
TES,.,0,100,0,TS,CPD,early,120,.,_,1.45932407600438,-63,CPD 120 min.
TES,.,0,100,0,NTS,CPD,early,120,.,_,1.31176090683407,-62,CPD 120 min.
TES,.,0,100,0,TS,CPD,early,120,.,_,1.47336594317029,-62,CPD 120 min.
TES,.,0,100,0,NTS,CPD,early,120,.,_,1.26198551876511,-97,CPD 120 min.
TES,.,0,100,0,TS,CPD,early,120,.,_,1.37577258885247,-97,CPD 120 min.
TES,.,0,100,0,NTS,CPD,early,120,.,_,1.2983342076252,-61,CPD 120 min.
TES,.,0,100,0,TS,CPD,early,120,.,_,1.46234670348082,-61,CPD 120 min.
TES,.,0,100,0,NTS,CPD,early,120,.,_,1.2920714935283,-60,CPD 120 min.
TES,.,0,100,0,TS,CPD,early,120,.,_,1.50353527908096,-60,CPD 120 min.
TES,.,0,100,0,NTS,CPD,early,120,.,_,1.32569665196775,-59,CPD 120 min.
TES,.,0,100,0,TS,CPD,early,120,.,_,1.50259679074637,-59,CPD 120 min.
TES,.,0,100,0,NTS,CPD,early,120,.,_,1.34443212856381,-58,CPD 120 min.
TES,.,0,100,0,TS,CPD,early,120,.,_,1.49862780318625,-58,CPD 120 min.
TES,.,0,100,0,NTS,CPD,early,120,.,_,1.28990440387152,-57,CPD 120 min.
TES,.,0,100,0,TS,CPD,early,120,.,_,1.47602467416194,-57,CPD 120 min.
TES,.,0,100,0,NTS,CPD,early,120,.,_,1.31382987731382,-56,CPD 120 min.
TES,.,0,100,0,TS,CPD,early,120,.,_,1.49051695294896,-56,CPD 120 min.
TES,.,0,100,0,NTS,CPD,early,120,.,_,1.34455668668176,-55,CPD 120 min.
TES,.,0,100,0,TS,CPD,early,120,.,_,1.47170987342412,-55,CPD 120 min.
TES,.,0,100,0,NTS,CPD,early,120,.,_,1.30921960098535,-54,CPD 120 min.
TES,.,0,100,0,TS,CPD,early,120,.,_,1.49716757520282,-54,CPD 120 min.
TES,.,0,100,0,NTS,CPD,early,120,.,_,1.32513339365501,-53,CPD 120 min.
TES,.,0,100,0,TS,CPD,early,120,.,_,1.507610686402,-53,CPD 120 min.
TES,.,0,100,0,NTS,CPD,early,120,.,_,1.30049040583862,-52,CPD 120 min.
TES,.,0,100,0,TS,CPD,early,120,.,_,1.51141133529619,-52,CPD 120 min.
TES,.,0,100,0,NTS,CPD,early,120,.,_,1.26583311123015,-96,CPD 120 min.
TES,.,0,100,0,TS,CPD,early,120,.,_,1.42606853272205,-96,CPD 120 min.
TES,.,0,100,0,NTS,CPD,early,120,.,_,1.35560539531813,-51,CPD 120 min.
TES,.,0,100,0,TS,CPD,early,120,.,_,1.5076389202299,-51,CPD 120 min.
TES,.,0,100,0,NTS,CPD,early,120,.,_,1.32503418628371,-50,CPD 120 min.
TES,.,0,100,0,TS,CPD,early,120,.,_,1.52961326460672,-50,CPD 120 min.
TES,.,0,100,0,NTS,CPD,early,120,.,_,1.34786243977705,-49,CPD 120 min.
TES,.,0,100,0,TS,CPD,early,120,.,_,1.47958958839288,-49,CPD 120 min.
TES,.,0,100,0,NTS,CPD,early,120,.,_,1.29635736026826,-48,CPD 120 min.
TES,.,0,100,0,TS,CPD,early,120,.,_,1.50856209862955,-48,CPD 120 min.
TES,.,0,100,0,NTS,CPD,early,120,.,_,1.34446750420186,-47,CPD 120 min.
TES,.,0,100,0,TS,CPD,early,120,.,_,1.52372289406488,-47,CPD 120 min.
TES,.,0,100,0,NTS,CPD,early,120,.,_,1.30337849917186,-46,CPD 120 min.
TES,.,0,100,0,TS,CPD,early,120,.,_,1.49686496858125,-46,CPD 120 min.
TES,.,0,100,0,NTS,CPD,early,120,.,_,1.33449209955947,-45,CPD 120 min.
TES,.,0,100,0,TS,CPD,early,120,.,_,1.53162727688192,-45,CPD 120 min.
TES,.,0,100,0,NTS,CPD,early,120,.,_,1.32828399077708,-44,CPD 120 min.
TES,.,0,100,0,TS,CPD,early,120,.,_,1.5268807732972,-44,CPD 120 min.
TES,.,0,100,0,NTS,CPD,early,120,.,_,1.32759337687567,-43,CPD 120 min.
TES,.,0,100,0,TS,CPD,early,120,.,_,1.51523202348274,-43,CPD 120 min.
TES,.,0,100,0,NTS,CPD,early,120,.,_,1.33769632778576,-42,CPD 120 min.
TES,.,0,100,0,TS,CPD,early,120,.,_,1.52228535692842,-42,CPD 120 min.
TES,.,0,100,0,NTS,CPD,early,120,.,_,1.26652376100276,-95,CPD 120 min.
TES,.,0,100,0,TS,CPD,early,120,.,_,1.41765044457108,-95,CPD 120 min.
TES,.,0,100,0,NTS,CPD,early,120,.,_,1.37672164275661,-41,CPD 120 min.
TES,.,0,100,0,TS,CPD,early,120,.,_,1.50952548017287,-41,CPD 120 min.
TES,.,0,100,0,NTS,CPD,early,120,.,_,1.372895068767,-40,CPD 120 min.
TES,.,0,100,0,TS,CPD,early,120,.,_,1.56270313503898,-40,CPD 120 min.
TES,.,0,100,0,NTS,CPD,early,120,.,_,1.3464217751897,-39,CPD 120 min.
TES,.,0,100,0,TS,CPD,early,120,.,_,1.51439106945172,-39,CPD 120 min.
TES,.,0,100,0,NTS,CPD,early,120,.,_,1.3135424150231,-38,CPD 120 min.
TES,.,0,100,0,TS,CPD,early,120,.,_,1.52995807467877,-38,CPD 120 min.
TES,.,0,100,0,NTS,CPD,early,120,.,_,1.36150048414828,-37,CPD 120 min.
TES,.,0,100,0,TS,CPD,early,120,.,_,1.55016531572914,-37,CPD 120 min.
TES,.,0,100,0,NTS,CPD,early,120,.,_,1.37466150034729,-36,CPD 120 min.
TES,.,0,100,0,TS,CPD,early,120,.,_,1.54811131397778,-36,CPD 120 min.
TES,.,0,100,0,NTS,CPD,early,120,.,_,1.38942340137085,-35,CPD 120 min.
TES,.,0,100,0,TS,CPD,early,120,.,_,1.54785309648711,-35,CPD 120 min.
TES,.,0,100,0,NTS,CPD,early,120,.,_,1.41607502124991,-34,CPD 120 min.
TES,.,0,100,0,TS,CPD,early,120,.,_,1.54824230606606,-34,CPD 120 min.
TES,.,0,100,0,NTS,CPD,early,120,.,_,1.39065612413955,-33,CPD 120 min.
TES,.,0,100,0,TS,CPD,early,120,.,_,1.55247697517087,-33,CPD 120 min.
TES,.,0,100,0,NTS,CPD,early,120,.,_,1.39498690544426,-32,CPD 120 min.
TES,.,0,100,0,TS,CPD,early,120,.,_,1.52529866779547,-32,CPD 120 min.
TES,.,0,100,0,NTS,CPD,early,120,.,_,1.28649629791878,-94,CPD 120 min.
TES,.,0,100,0,TS,CPD,early,120,.,_,1.4292658166216,-94,CPD 120 min.
TES,.,0,100,0,NTS,CPD,early,120,.,_,1.38837907611759,-31,CPD 120 min.
TES,.,0,100,0,TS,CPD,early,120,.,_,1.59703819869165,-31,CPD 120 min.
TES,.,0,100,0,NTS,CPD,early,120,.,_,1.35291009624672,-30,CPD 120 min.
TES,.,0,100,0,TS,CPD,early,120,.,_,1.54781012727989,-30,CPD 120 min.
TES,.,0,100,0,NTS,CPD,early,120,.,_,1.41434345843861,-29,CPD 120 min.
TES,.,0,100,0,TS,CPD,early,120,.,_,1.52659164598863,-29,CPD 120 min.
TES,.,0,100,0,NTS,CPD,early,120,.,_,1.39593990028569,-28,CPD 120 min.
TES,.,0,100,0,TS,CPD,early,120,.,_,1.56533535789886,-28,CPD 120 min.
TES,.,0,100,0,NTS,CPD,early,120,.,_,1.43515852588257,-27,CPD 120 min.
TES,.,0,100,0,TS,CPD,early,120,.,_,1.52641352549193,-27,CPD 120 min.
TES,.,0,100,0,NTS,CPD,early,120,.,_,1.4020627383069,-26,CPD 120 min.
TES,.,0,100,0,TS,CPD,early,120,.,_,1.57422365556846,-26,CPD 120 min.
TES,.,0,100,0,NTS,CPD,early,120,.,_,1.42363086213718,-25,CPD 120 min.
TES,.,0,100,0,TS,CPD,early,120,.,_,1.57425846069986,-25,CPD 120 min.
TES,.,0,100,0,NTS,CPD,early,120,.,_,1.40303912181568,-24,CPD 120 min.
TES,.,0,100,0,TS,CPD,early,120,.,_,1.58147649594466,-24,CPD 120 min.
TES,.,0,100,0,NTS,CPD,early,120,.,_,1.40795484870131,-23,CPD 120 min.
TES,.,0,100,0,TS,CPD,early,120,.,_,1.5749276556753,-23,CPD 120 min.
TES,.,0,100,0,NTS,CPD,early,120,.,_,1.41041549660744,-22,CPD 120 min.
TES,.,0,100,0,TS,CPD,early,120,.,_,1.59933402420701,-22,CPD 120 min.
TES,.,0,100,0,NTS,CPD,early,120,.,_,1.26784522103537,-93,CPD 120 min.
TES,.,0,100,0,TS,CPD,early,120,.,_,1.43777903579259,-93,CPD 120 min.
TES,.,0,100,0,NTS,CPD,early,120,.,_,1.39106286401559,-21,CPD 120 min.
TES,.,0,100,0,TS,CPD,early,120,.,_,1.60223803226355,-21,CPD 120 min.
TES,.,0,100,0,NTS,CPD,early,120,.,_,1.40718714236284,-20,CPD 120 min.
TES,.,0,100,0,TS,CPD,early,120,.,_,1.6043285959986,-20,CPD 120 min.
TES,.,0,100,0,NTS,CPD,early,120,.,_,1.41819285498288,-19,CPD 120 min.
TES,.,0,100,0,TS,CPD,early,120,.,_,1.62854115353533,-19,CPD 120 min.
TES,.,0,100,0,NTS,CPD,early,120,.,_,1.45360883272537,-18,CPD 120 min.
TES,.,0,100,0,TS,CPD,early,120,.,_,1.65635862497706,-18,CPD 120 min.
TES,.,0,100,0,NTS,CPD,early,120,.,_,1.41330652069112,-17,CPD 120 min.
TES,.,0,100,0,TS,CPD,early,120,.,_,1.63199512399547,-17,CPD 120 min.
TES,.,0,100,0,NTS,CPD,early,120,.,_,1.43151708720447,-16,CPD 120 min.
TES,.,0,100,0,TS,CPD,early,120,.,_,1.58047286947179,-16,CPD 120 min.
TES,.,0,100,0,NTS,CPD,early,120,.,_,1.42458825221078,-15,CPD 120 min.
TES,.,0,100,0,TS,CPD,early,120,.,_,1.61912628301775,-15,CPD 120 min.
TES,.,0,100,0,NTS,CPD,early,120,.,_,1.43575543373006,-14,CPD 120 min.
TES,.,0,100,0,TS,CPD,early,120,.,_,1.5757605737574,-14,CPD 120 min.
TES,.,0,100,0,NTS,CPD,early,120,.,_,1.41984141802158,-13,CPD 120 min.
TES,.,0,100,0,TS,CPD,early,120,.,_,1.60491218395375,-13,CPD 120 min.
TES,.,0,100,0,NTS,CPD,early,120,.,_,1.46397676308676,-12,CPD 120 min.
TES,.,0,100,0,TS,CPD,early,120,.,_,1.63164432362226,-12,CPD 120 min.
TES,.,0,100,0,NTS,CPD,early,120,.,_,1.2480531169811,-92,CPD 120 min.
TES,.,0,100,0,TS,CPD,early,120,.,_,1.43044606257435,-92,CPD 120 min.
TES,.,0,100,0,NTS,CPD,early,120,.,_,1.45227991697709,-11,CPD 120 min.
TES,.,0,100,0,TS,CPD,early,120,.,_,1.68386860905657,-11,CPD 120 min.
TES,.,0,100,0,NTS,CPD,early,120,.,_,1.4587411695993,-10,CPD 120 min.
TES,.,0,100,0,TS,CPD,early,120,.,_,1.65462116930263,-10,CPD 120 min.
TES,.,0,100,0,NTS,CPD,early,120,.,_,1.4600970794453,-9,CPD 120 min.
TES,.,0,100,0,TS,CPD,early,120,.,_,1.65792830711489,-9,CPD 120 min.
TES,.,0,100,0,NTS,CPD,early,120,.,_,1.44386143375549,-8,CPD 120 min.
TES,.,0,100,0,TS,CPD,early,120,.,_,1.68434761445936,-8,CPD 120 min.
TES,.,0,100,0,NTS,CPD,early,120,.,_,1.47032634052206,-7,CPD 120 min.
TES,.,0,100,0,TS,CPD,early,120,.,_,1.68086358076251,-7,CPD 120 min.
TES,.,0,100,0,NTS,CPD,early,120,.,_,1.4706806328823,-6,CPD 120 min.
TES,.,0,100,0,TS,CPD,early,120,.,_,1.68260169235257,-6,CPD 120 min.
TES,.,0,100,0,NTS,CPD,early,120,.,_,1.48601143282359,-5,CPD 120 min.
TES,.,0,100,0,TS,CPD,early,120,.,_,1.66636299595847,-5,CPD 120 min.
TES,.,0,100,0,NTS,CPD,early,120,.,_,1.43681904523955,-4,CPD 120 min.
TES,.,0,100,0,TS,CPD,early,120,.,_,1.63424889820581,-4,CPD 120 min.
TES,.,0,100,0,NTS,CPD,early,120,.,_,1.45613560087572,-3,CPD 120 min.
TES,.,0,100,0,TS,CPD,early,120,.,_,1.6246912938341,-3,CPD 120 min.
TES,.,0,100,0,NTS,CPD,early,120,.,_,1.40615698635078,-2,CPD 120 min.
TES,.,0,100,0,TS,CPD,early,120,.,_,1.56264936279624,-2,CPD 120 min.
