repDomain,sample_names,cell_line,product,method,phase,time_after_exposure,replicate,sample_strand,windows,real,sim,xr_ds
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,12,0.169552862929516,0.176962263295837,0.958130054236849
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,13,0.168795930505724,0.164915536451755,1.02352958452222
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,14,0.169552862929516,0.190255203261722,0.891186469661349
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,15,0.169931329141413,0.167823367069292,1.01256059933091
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,16,0.173337525048479,0.180700902661242,0.959251019201782
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,17,0.171066727777101,0.181947115783044,0.940200272155362
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,18,0.179771450650715,0.18360873327878,0.979100761932503
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,19,0.168417464293828,0.181947115783044,0.92563964847154
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,2,0.182420714133989,0.194824651374995,0.936332814387378
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,20,0.168038998081931,0.175716050174036,0.95630989835874
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,21,0.164254335962969,0.187347372644185,0.876736799906585
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,22,0.181663781710196,0.185685755148449,0.978339892389496
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,23,0.167282065658139,0.173223623930432,0.96570006943926
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,24,0.165011268386761,0.18153171140911,0.908994175760744
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,25,0.16917439671762,0.181116307035176,0.934064963486491
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,26,0.174851389896064,0.194409247001061,0.899398524469927
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,27,0.175608322319856,0.177377667669771,0.990024982439113
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,28,0.177879119591234,0.184854946400581,0.962263239663433
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,29,0.175986788531752,0.186101159522383,0.945651219924752
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,3,0.193017768067083,0.202717334479739,0.952152259511755
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,30,0.166525133234346,0.184024137652714,0.904909189405409
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,31,0.160469673844007,0.175300645800102,0.915396934857802
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,32,0.157441944148837,0.184854946400581,0.85170533553189
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,33,0.167282065658139,0.179454689539441,0.932168817028175
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,34,0.163875869751073,0.165330940825688,0.991199039530357
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,35,0.167282065658139,0.171977410808631,0.9726978960294
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,36,0.168038998081931,0.178208476417639,0.942934934745331
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,37,0.167282065658139,0.172392815182565,0.970354045677521
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,38,0.153657282029874,0.175716050174036,0.874463555706415
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,39,0.164254335962969,0.17613145454797,0.932566737636485
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,4,0.19642396397415,0.181116307035176,1.08451838042391
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,40,0.161983538691591,0.185270350774515,0.874309019303012
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,41,0.154792680665563,0.165330940825688,0.936259600849691
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,42,0.16614666702245,0.185685755148449,0.89477335991456
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,43,0.153657282029874,0.165746345199622,0.927062867327854
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,44,0.147980288851431,0.165330940825688,0.895055021839191
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,45,0.152900349606082,0.16865417581716,0.906590950773986
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,46,0.157441944148837,0.162007705834217,0.971817626440233
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,47,0.167282065658139,0.181947115783044,0.919399381178474
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,48,0.167660531870035,0.178623880791573,0.938623274374324
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,49,0.161605072479695,0.18900899013992,0.85501262326232
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,5,0.186583842464847,0.193993842627127,0.961802910536071
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,50,0.159712741420214,0.173639028304366,0.919797484355065
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,51,0.161983538691591,0.178623880791573,0.906841447928241
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,52,0.16311893732728,0.180285498287309,0.904781243510384
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,53,0.1510080185466,0.159930683964548,0.944209171143635
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,54,0.163875869751073,0.182777924530912,0.896584585757005
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,55,0.161226606267799,0.180285498287309,0.894284941381493
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,56,0.155171146877459,0.177377667669771,0.874806557758699
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,57,0.164632802174865,0.185270350774515,0.888608465880398
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,58,0.160469673844007,0.177793072043705,0.902564267546712
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,59,0.158955808996422,0.174885241426168,0.908914941593448
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,6,0.194531632914668,0.18360873327878,1.05949008764907
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,60,0.152143417182289,0.171977410808631,0.884670937112712
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,61,0.155171146877459,0.16865417581716,0.920055172815184
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,62,0.143060228096779,0.169069580191093,0.84616184611734
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,63,0.152143417182289,0.177377667669771,0.857737161509749
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,64,0.182420714133989,0.179870093913375,1.01418034629949
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,65,0.149872619910912,0.184854946400581,0.810757963631318
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,66,0.158198876572629,0.182777924530912,0.865525073548332
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,67,0.160848140055903,0.173639028304366,0.926336329030575
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,68,0.142681761884883,0.169484984565027,0.841854883198455
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,69,0.167660531870035,0.177793072043705,0.943009364441494
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,7,0.176365254743649,0.184024137652714,0.958381096052092
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,70,0.15706347793694,0.171977410808631,0.913279698760636
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,71,0.16311893732728,0.191501416383524,0.851789717317802
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,72,0.158198876572629,0.162838514582085,0.971507735615475
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,73,0.152900349606082,0.190255203261722,0.803659227105324
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,74,0.146087957791949,0.179039285165507,0.81595476465907
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,75,0.146466424003846,0.177793072043705,0.8238027630674
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,76,0.170309795353309,0.16657715394749,1.02240788317824
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,77,0.145709491580053,0.168238771443226,0.866087468008078
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,78,0.168417464293828,0.161592301460283,1.04223693066975
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,79,0.159712741420214,0.18153171140911,0.879806289383106
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,8,0.165389734598658,0.186101159522383,0.88870878087552
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,80,0.147980288851431,0.170731197686829,0.866744279055956
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,81,0.148358755063327,0.159930683964548,0.927644097965677
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,82,0.152900349606082,0.184854946400581,0.827136912391547
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,83,0.147980288851431,0.162423110208151,0.911079024787719
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,84,0.155171146877459,0.154115022729473,1.00685283062794
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,85,0.148737221275223,0.176962263295837,0.840502480614022
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,86,0.162362004903488,0.163669323329953,0.992012440695257
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,87,0.145331025368157,0.172808219556498,0.840996022880971
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,88,0.148737221275223,0.164500132077821,0.904176910963569
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,89,0.154792680665563,0.186931968270251,0.828069602529282
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,9,0.191882369431395,0.194409247001061,0.987002276853361
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,90,0.158577342784525,0.169900388938961,0.933354795564924
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,91,0.157441944148837,0.167823367069292,0.938140777999235
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,92,0.158955808996422,0.165330940825688,0.961440176911663
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,93,0.166525133234346,0.178623880791573,0.932266909085107
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,94,0.15403574824177,0.1740544326783,0.884986069423869
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,95,0.16917439671762,0.1740544326783,0.971962587303365
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,96,0.155549613089355,0.1740544326783,0.893683721211819
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,97,0.16009120763211,0.189424394513854,0.84514567430966
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,98,0.165011268386761,0.17613145454797,0.936864280206239
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,99,0.145709491580053,0.177377667669771,0.82146469448073
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-1,0.174851389896064,0.18153171140911,0.963200250462073
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-10,0.157441944148837,0.176962263295837,0.889692193219932
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-100,0.154414214453667,0.148299361494399,1.04123317118596
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-11,0.16009120763211,0.178208476417639,0.898336660804673
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-12,0.152521883394185,0.169900388938961,0.897713562321395
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-13,0.157820410360733,0.193163033879259,0.817032157712857
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-14,0.154414214453667,0.175716050174036,0.878771257951274
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-15,0.15706347793694,0.163669323329953,0.959639074332242
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-16,0.16311893732728,0.169900388938961,0.960085720497571
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-17,0.156306545513148,0.171977410808631,0.908878350814801
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-18,0.168038998081931,0.176962263295837,0.949575321609735
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-19,0.152521883394185,0.170315793312895,0.89552401704744
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-2,0.161605072479695,0.155776640225209,1.03741531622495
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-20,0.149494153699016,0.191501416383524,0.780642548353902
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-21,0.166903599446243,0.181116307035176,0.921527178741706
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-22,0.167660531870035,0.17613145454797,0.951905679200376
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-23,0.170309795353309,0.171146602060763,0.995110585326391
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-24,0.146087957791949,0.169069580191093,0.864070033336755
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-25,0.152143417182289,0.169069580191093,0.899886407775584
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-26,0.154414214453667,0.19648626887073,0.785877890303148
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-27,0.158198876572629,0.172808219556498,0.91545921240689
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-28,0.159334275208318,0.171146602060763,0.930981236494246
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-29,0.156685011725044,0.178208476417639,0.879223114830106
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-3,0.170309795353309,0.170315793312895,0.999964783303593
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-30,0.154792680665563,0.189839798887788,0.815385823059468
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-31,0.152143417182289,0.172808219556498,0.880417711453516
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-32,0.16917439671762,0.173223623930432,0.976624278369569
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-33,0.164254335962969,0.171146602060763,0.959728875625898
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-34,0.156306545513148,0.162007705834217,0.964809326249558
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-35,0.16614666702245,0.170731197686829,0.973147668812186
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-36,0.155171146877459,0.159930683964548,0.970240000423285
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-37,0.148737221275223,0.172392815182565,0.862780859618249
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-38,0.168417464293828,0.1740544326783,0.96761376140939
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-39,0.16614666702245,0.180700902661242,0.919456762946686
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-4,0.173715991260375,0.182362520156978,0.95258604186233
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-40,0.163875869751073,0.173223623930432,0.946036493364705
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-41,0.166525133234346,0.180700902661242,0.921551197486428
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-42,0.152900349606082,0.176546858921903,0.866061002386443
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-43,0.161226606267799,0.184024137652714,0.876116624287964
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-44,0.159334275208318,0.167407962695358,0.951772380733572
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-45,0.149494153699016,0.171146602060763,0.873485958230944
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-46,0.155928079301252,0.171146602060763,0.911079024787719
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-47,0.168038998081931,0.171977410808631,0.977099243975234
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-48,0.161983538691591,0.166992558321424,0.970004533853591
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-49,0.163497403539176,0.194824651374995,0.839202854388687
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-5,0.166903599446243,0.178208476417639,0.936563752753808
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-50,0.16311893732728,0.175716050174036,0.928309833767155
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-51,0.164632802174865,0.160346088338482,1.02673413415196
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-52,0.168038998081931,0.19108601200959,0.879389319577711
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-53,0.155171146877459,0.191916820757458,0.80853333368607
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-54,0.148737221275223,0.156607448973077,0.949745508598338
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-55,0.158577342784525,0.171977410808631,0.922082394652304
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-56,0.164254335962969,0.170315793312895,0.964410479897243
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-57,0.156306545513148,0.157853662094878,0.990199045361389
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-58,0.152521883394185,0.179454689539441,0.849918627290395
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-59,0.149872619910912,0.154945831477341,0.967258160364441
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-6,0.158955808996422,0.17613145454797,0.902483939648212
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-60,0.166903599446243,0.157853662094878,1.05733118402996
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-61,0.151386484758497,0.173639028304366,0.871845956734659
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-62,0.150629552334704,0.171977410808631,0.875868241221043
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-63,0.155928079301252,0.166161749573556,0.93841139553135
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-64,0.158577342784525,0.176546858921903,0.898216732673068
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-65,0.166525133234346,0.172392815182565,0.965963303389388
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-66,0.153657282029874,0.175716050174036,0.874463555706415
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-67,0.161983538691591,0.182362520156978,0.888250165396682
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-68,0.158955808996422,0.167823367069292,0.947161362403074
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-69,0.154792680665563,0.173223623930432,0.893600290499225
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-7,0.168038998081931,0.18153171140911,0.925672967976538
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-70,0.162362004903488,0.173223623930432,0.937297126220459
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-71,0.146087957791949,0.169900388938961,0.859844752000145
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-72,0.152521883394185,0.175300645800102,0.870058879121921
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-73,0.15706347793694,0.165330940825688,0.949994460519857
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-74,0.145709491580053,0.168238771443226,0.866087468008078
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-75,0.156685011725044,0.163669323329953,0.957326691020598
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-76,0.158198876572629,0.175716050174036,0.90030976917557
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-77,0.146466424003846,0.166992558321424,0.877083538788177
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-78,0.146087957791949,0.173223623930432,0.843348929419806
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-79,0.144952559156261,0.162007705834217,0.894726324342811
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-8,0.156685011725044,0.159515279590614,0.982257073599259
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-80,0.156685011725044,0.171562006434697,0.913285027269044
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-81,0.156306545513148,0.15909987521668,0.982442917068741
