dataset,sample_names,cell_line,product,method,phase,time_after_exposure,replicate,sample_strand,windows,real,sim,xr_ds
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,63,0.168198688466698,0.169009986314664,0.995199704670374
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,64,0.175747252954603,0.169848682487353,1.03472838517713
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,65,0.171949815604859,0.164918165593362,1.04263720728519
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,66,0.17671976739783,0.169721607309673,1.04123317118596
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,67,0.178062763533715,0.171500659797196,1.03826284834285
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,68,0.173454897481282,0.169111646456808,1.02568274341521
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,69,0.16555900640651,0.164689430273537,1.00528009679509
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,7,0.169055427380969,0.16794255482215,1.00662650726016
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,70,0.175006289569287,0.167993384893223,1.04174512395546
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,71,0.165049594079105,0.168044214964295,0.982179565742114
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,72,0.163104565192651,0.169416626883241,0.962742371827886
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,73,0.173987464914478,0.166646388009812,1.0440518212986
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,74,0.165790557464421,0.167485084182502,0.989882521620647
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,75,0.169425909073627,0.164486109989249,1.03003170957536
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,76,0.167596655716129,0.167840894680006,0.998544818505982
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,77,0.168360774207236,0.163291603319055,1.03104367147572
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,78,0.171301472642708,0.166620972974276,1.02809069941726
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,79,0.168708100794102,0.165426466304083,1.01983742120192
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,8,0.164169700059043,0.166366822618916,0.98679350530781
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,80,0.163475046885309,0.165604371552835,0.98714209868037
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,81,0.163799218366385,0.164409864882641,0.996285828002523
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,82,0.16660098616711,0.165680616659443,1.00555508258132
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,83,0.163451891779518,0.166748048151957,0.980232713911981
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,84,0.166531520849737,0.169238721634488,0.984003656145558
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,85,0.166114728945497,0.165731446730515,1.0023126704228
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,86,0.164239165376416,0.164511525024785,0.998344434237492
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,87,0.165234834925434,0.165070655806578,1.00099459905853
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,88,0.159422903371863,0.166875123329637,0.955342535129979
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,89,0.163127720298442,0.167586744324646,0.973392740313842
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,9,0.167133553600306,0.167612159360182,0.997144564202843
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,90,0.169240668227298,0.170026587736106,0.995377666991545
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,91,0.162016275220469,0.166824293258565,0.971179149366189
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,92,0.167133553600306,0.170280738091466,0.981517671778769
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,93,0.169889011189449,0.165019825735506,1.02950666946981
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,94,0.163868683683758,0.167078443613925,0.980788904536459
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,95,0.16535061045439,0.167078443613925,0.989658551263933
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,96,0.15812621744756,0.164130299491745,0.96341880772303
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,97,0.162409912018918,0.170611133553435,0.951930326211985
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,98,0.164586491963283,0.166646388009812,0.987639119748529
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,-,99,0.160464883132464,0.163240773247983,0.982995117823274
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-1,0.170954146055841,0.168577930710551,1.01409564902875
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-10,0.169889011189449,0.171246509441836,0.992072841327915
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-100,0.173246501529162,0.160267214090267,1.08098529392035
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-11,0.164563336857492,0.171297339512908,0.960688223911916
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-12,0.169055427380969,0.172212280792205,0.981668825261973
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-13,0.167758741456666,0.166239747441236,1.00913736960511
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-14,0.170699439892139,0.168120460070903,1.01534007116176
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-15,0.168684945688311,0.173864258102048,0.970210597219489
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-16,0.168823876323058,0.168247535248583,1.00342555433946
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-17,0.17486735893454,0.172263110863277,1.01511785116507
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-18,0.173732758750775,0.169721607309673,1.0236337111384
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-19,0.171533023700619,0.1740421633508,0.985583150646527
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-2,0.174983134463496,0.169823267451817,1.03038374593247
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-20,0.173501207692864,0.169137061492344,1.02580242415242
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-21,0.168407084418818,0.169416626883241,0.994041066198781
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-22,0.173223346423371,0.167612159360182,1.03347720764775
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-23,0.166207349368661,0.171678565045948,0.968131049581975
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-24,0.162386756913126,0.173838843066512,0.93412239778308
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-25,0.17134778285429,0.169594532131993,1.01033789651268
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-26,0.172320297297517,0.168501685603943,1.02266215723532
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-27,0.169703770343121,0.173711767888832,0.976927311290298
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-28,0.172945485153877,0.166519312832132,1.03859115325694
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-29,0.171486713489037,0.17269516646739,0.99300239257952
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-3,0.171926660499068,0.174220068599552,0.986836142822583
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-30,0.172528693249637,0.171449829726124,1.00629259023025
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-31,0.166902002542395,0.166493897796596,1.00245116938939
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-32,0.160765899507748,0.170052002771642,0.945392567493817
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-33,0.165072749184896,0.168679590852696,0.978617201704331
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-34,0.165790557464421,0.171195679370764,0.968427229435876
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-35,0.168985962063596,0.169289551705561,0.998206684116614
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-36,0.173732758750775,0.170153662913786,1.02103449185695
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-37,0.164378096011163,0.167129273684997,0.983538624843068
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-38,0.171533023700619,0.170966944050939,1.00331104736546
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-39,0.168754411005685,0.171856470294701,0.981949709058399
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-4,0.17030580309369,0.168018799928759,1.01361159088091
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-40,0.171208852219543,0.170356983198074,1.00500049370139
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-41,0.173269656634953,0.175999121087075,0.984491601803104
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-42,0.166832537225022,0.167662989431254,0.995046896103609
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-43,0.164679112386447,0.168577930710551,0.976872308802993
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-44,0.16660098616711,0.173076392000431,0.96258642927278
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-45,0.169958476506823,0.17294931682275,0.982706839374262
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-46,0.165535851300719,0.169518287025385,0.976507338561829
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-47,0.171185697113752,0.171500659797196,0.998163489960818
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-48,0.170745750103721,0.164918165593362,1.03533621956922
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-49,0.169124892698342,0.170229908020394,0.993508688720438
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-5,0.168916496746222,0.169721607309673,0.995256287185745
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-50,0.160881675036704,0.166773463187493,0.964671908598761
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-51,0.166693606590275,0.170534888446827,0.977475096787896
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-52,0.171093076690588,0.170916113979867,1.00103537756973
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-53,0.167272484235053,0.171170264335228,0.977228637723308
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-54,0.17238976261489,0.172923901787214,0.996911131620306
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-55,0.171857195181695,0.173940503208656,0.988022869955354
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-56,0.173153881105997,0.173813428030976,0.996205431695066
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-57,0.171926660499068,0.171932715401309,0.999964783303593
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-58,0.168013447620369,0.170916113979867,0.983017011726347
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-59,0.164493871540118,0.168018799928759,0.979020631083339
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-6,0.169009117169387,0.169696192274137,0.995951146012514
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-60,0.177738592052639,0.169747022345209,1.04707929244955
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-61,0.168638635476729,0.165858521908195,1.01676195794192
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-62,0.169634305025747,0.16890832617252,1.00429806433867
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-63,0.170768905209512,0.171627734974876,0.994995973316959
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-64,0.169865856083658,0.167408839075894,1.014676745991
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-65,0.167920827197204,0.168882911136984,0.994303248722428
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-66,0.174774738511376,0.170687378660043,1.02394646800144
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-67,0.179035277976942,0.170458643340218,1.05031504691496
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-68,0.174056930231851,0.167027613542853,1.04208475796246
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-69,0.170375268411063,0.17025532305593,1.00070450281953
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-7,0.167943982302995,0.170789038802187,0.983341691485911
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-70,0.173478052587073,0.166417652689988,1.04242578706622
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-71,0.172320297297517,0.170026587736106,1.0134902993229
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-72,0.177946988004759,0.172415601076493,1.03208170776734
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-73,0.175955648906723,0.166722633116421,1.05537949837833
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-74,0.175446236579318,0.169772437380745,1.03342002557134
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-75,0.179336294352227,0.172873071716142,1.03738709893868
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-76,0.175724097848812,0.171424414690588,1.02508209327116
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-77,0.165234834925434,0.169975757665034,0.972108241759144
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-78,0.174404256818718,0.167790064608934,1.03941945087869
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-79,0.169564839708374,0.164054054385136,1.0335912778498
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-8,0.173454897481282,0.174753784345809,0.992567331978592
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-80,0.179938327102796,0.166112672263556,1.083230584704
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-81,0.170699439892139,0.172085205614525,0.991947211746427
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-82,0.175585167214065,0.169543702060921,1.03563367485613
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-83,0.172227676874353,0.165833106872659,1.03856027377334
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-84,0.171579333912201,0.167230933827141,1.02600236682021
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-85,0.170792060315303,0.166773463187493,1.02409614246178
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-86,0.176742922503621,0.170484058375754,1.03671231308954
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-87,0.170421578622645,0.170102832842714,1.00187384169096
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-88,0.178479555437955,0.172593506325246,1.03410353748546
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-89,0.179660465833302,0.173686352853295,1.03439598380566
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-9,0.17093099095005,0.16781547964447,1.01856510086066
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-90,0.177831212475804,0.167993384893223,1.05856080338422
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-91,0.174496877241882,0.167358009004822,1.04265626891424
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-92,0.176117734647261,0.166366822618916,1.0586109169776
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-93,0.169865856083658,0.168145875106439,1.01022910003668
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-94,0.177460730783146,0.170789038802187,1.03906393541266
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-95,0.166855692330813,0.167078443613925,0.998666786221524
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-96,0.172829709624922,0.168806666030376,1.02383225549767
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-97,0.169611149919956,0.16634140758338,1.01965681536593
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-98,0.171787729864321,0.165756861766051,1.03638382166515
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,-99,0.177437575677355,0.167612159360182,1.05861994949936
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,0,0.167573500610337,0.171856470294701,0.975078216857249
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,1,0.175052599780869,0.169111646456808,1.03513036179669
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,10,0.172852864730713,0.168222120213047,1.02752756006048
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,100,0.162502532442082,0.168450855532871,0.964688080259537
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,11,0.169379598862045,0.168247535248583,1.0067285598674
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,12,0.166276814686035,0.167459669146966,0.992936481560268
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,13,0.168499704841982,0.169238721634488,0.99563328778799
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,14,0.169217513121507,0.171754810152556,0.985227214138598
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,15,0.169425909073627,0.166646388009812,1.01667915576815
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,16,0.164192855164834,0.168527100639479,0.974281611336105
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,17,0.169379598862045,0.17038239823361,0.994114419200799
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,18,0.160464883132464,0.16743425411143,0.958375476894185
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,19,0.165443230877554,0.165756861766051,0.99810788594116
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,2,0.17403377512606,0.170433228304682,1.02112585003049
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,20,0.160534348449837,0.167535914253574,0.958208567787205
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,21,0.171301472642708,0.17012824787825,1.0068961197161
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,22,0.172204521768561,0.166976783471781,1.03130817463413
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,23,0.166902002542395,0.166722633116421,1.00107585528504
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,24,0.166925157648186,0.168527100639479,0.990494448755038
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,25,0.173038105577042,0.166290577512308,1.04057673119954
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,26,0.171695109441157,0.167205518791605,1.02685073245188
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,27,0.17009740714157,0.171373584619516,0.992553242783713
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,28,0.172297142191726,0.168069629999831,1.0251533378868
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,29,0.167805051668249,0.168272950284119,0.99721940683229
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,3,0.166068418733915,0.167764649573398,0.989889223720272
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,30,0.160835364825121,0.166976783471781,0.963219924836452
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,31,0.164887508338567,0.162224171826542,1.01641763050499
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,32,0.167689276139293,0.168882911136984,0.992932174193026
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,33,0.172366607509099,0.168298365319655,1.02417279681664
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,34,0.167156708706097,0.167230933827141,0.999556151966951
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,35,0.169842700977867,0.168171290141975,1.00993874064046
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,36,0.164100234741669,0.166366822618916,0.986375962216707
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,37,0.169148047804134,0.164587770131393,1.02770726931351
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,38,0.167897672091413,0.166722633116421,1.00704786718533
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,39,0.170074252035778,0.166239747441236,1.02306611176667
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,4,0.166462055532364,0.16781547964447,0.991935046069803
LRD,Hela_CPD_DS_NA_early_12_NA,HeLa_S3,CPD,Damage_seq,early,0,_,+,40,0.164077079635878,0.165528126446227,0.991233835351723
