repdomains,log2val,sample_strand,direction,windows
ERD,-0.200837516666601,+,Right Replicating,44
LRD,-0.294287838404077,-,Right Replicating,44
LRD,-0.444162353311166,+,Right Replicating,44
ERD,-0.152523521782312,-,Right Replicating,45
ERD,-0.0690822409318611,+,Right Replicating,45
LRD,-0.233089981416513,-,Right Replicating,45
LRD,-0.540963518009419,+,Right Replicating,45
ERD,-0.211579328794078,-,Right Replicating,46
ERD,-0.0276415184280916,+,Right Replicating,46
LRD,-0.279128817181972,-,Right Replicating,46
LRD,-0.748035508348015,+,Right Replicating,46
ERD,-0.0303192519273455,-,Right Replicating,47
ERD,-0.161763112521297,+,Right Replicating,47
LRD,-0.212814229974356,-,Right Replicating,47
LRD,-0.601023960352241,+,Right Replicating,47
ERD,-0.0713693040147012,-,Right Replicating,48
ERD,-0.1294892996594,+,Right Replicating,48
LRD,-0.0397397906655662,-,Right Replicating,48
LRD,-0.586220281359394,+,Right Replicating,48
ERD,-0.0606557124251896,-,Right Replicating,49
ERD,-0.00606696941598172,+,Right Replicating,49
LRD,-0.291644005379172,-,Right Replicating,49
LRD,-0.541803661397227,+,Right Replicating,49
ERD,-0.122534803642885,-,Right Replicating,5
ERD,-0.0962021500225466,+,Right Replicating,5
LRD,-0.272312350641451,-,Right Replicating,5
LRD,-0.238018507128843,+,Right Replicating,5
ERD,-0.0208689769489184,-,Right Replicating,50
ERD,-0.0808916035764125,+,Right Replicating,50
LRD,-0.107985552266683,-,Right Replicating,50
LRD,-0.495869780267007,+,Right Replicating,50
ERD,0.0777861584506262,-,Right Replicating,51
ERD,-0.108059763204251,+,Right Replicating,51
LRD,-0.187665449704429,-,Right Replicating,51
LRD,-0.60246105231365,+,Right Replicating,51
ERD,-0.154613566627056,-,Right Replicating,52
ERD,-0.141657264013046,+,Right Replicating,52
LRD,-0.0948489748458929,-,Right Replicating,52
LRD,-0.630328240449836,+,Right Replicating,52
ERD,-0.013629826150605,-,Right Replicating,53
ERD,-0.114806579282175,+,Right Replicating,53
LRD,-0.371540846127547,-,Right Replicating,53
LRD,-0.593399795694683,+,Right Replicating,53
ERD,-0.202180887368705,-,Right Replicating,54
ERD,-0.281690617983701,+,Right Replicating,54
LRD,-0.0926510069795222,-,Right Replicating,54
LRD,-0.610725424247266,+,Right Replicating,54
ERD,-0.17098695408854,-,Right Replicating,55
ERD,-0.174429481199345,+,Right Replicating,55
LRD,-0.204101584530849,-,Right Replicating,55
LRD,-0.563291869547558,+,Right Replicating,55
ERD,-0.20061573494246,-,Right Replicating,56
ERD,-0.174415206984858,+,Right Replicating,56
LRD,0.112516254436752,-,Right Replicating,56
LRD,-0.374822491062512,+,Right Replicating,56
ERD,-0.224334477184799,-,Right Replicating,57
ERD,-0.270245424789111,+,Right Replicating,57
LRD,-0.128305491334843,-,Right Replicating,57
LRD,-0.63482151282809,+,Right Replicating,57
ERD,-0.278375422008205,-,Right Replicating,58
ERD,-0.0519500775191437,+,Right Replicating,58
LRD,-0.181259490605283,-,Right Replicating,58
LRD,-0.712259372631664,+,Right Replicating,58
ERD,0.061754973660622,-,Right Replicating,59
ERD,-0.0560881171049813,+,Right Replicating,59
LRD,-0.355944588503903,-,Right Replicating,59
LRD,-0.607566424702529,+,Right Replicating,59
ERD,-0.146162362689074,-,Right Replicating,6
ERD,-0.128195507684367,+,Right Replicating,6
LRD,-0.29119580318229,-,Right Replicating,6
LRD,-0.1507524548584,+,Right Replicating,6
ERD,-0.125321792473049,-,Right Replicating,60
ERD,0.0676474803183541,+,Right Replicating,60
LRD,-0.0549055350104759,-,Right Replicating,60
LRD,-0.713372093581164,+,Right Replicating,60
ERD,-0.0129692904531811,-,Right Replicating,61
ERD,-0.0649847240288477,+,Right Replicating,61
LRD,0.000622763337253502,-,Right Replicating,61
LRD,-0.518423081214948,+,Right Replicating,61
ERD,-0.0393405302149813,-,Right Replicating,62
ERD,0.0729219735271933,+,Right Replicating,62
LRD,-0.258270769069794,-,Right Replicating,62
LRD,-0.484770618399176,+,Right Replicating,62
ERD,-0.209005951837095,-,Right Replicating,63
ERD,-0.0895219512438133,+,Right Replicating,63
LRD,-0.189159242254118,-,Right Replicating,63
LRD,-0.573289683271696,+,Right Replicating,63
ERD,-0.0622655499038275,-,Right Replicating,64
ERD,-0.263107309348756,+,Right Replicating,64
LRD,-0.0802269179957155,-,Right Replicating,64
LRD,-0.553502306087018,+,Right Replicating,64
ERD,-0.0791507963551266,-,Right Replicating,65
ERD,-0.288144850679099,+,Right Replicating,65
LRD,-0.184902864082662,-,Right Replicating,65
LRD,-0.848293432147731,+,Right Replicating,65
ERD,-0.0382799632836913,-,Right Replicating,66
ERD,-0.0441569489392539,+,Right Replicating,66
LRD,-0.172148237685147,-,Right Replicating,66
LRD,-0.65493508092874,+,Right Replicating,66
ERD,-0.123590537410098,-,Right Replicating,67
ERD,-0.0475778124767984,+,Right Replicating,67
LRD,-0.225017493482941,-,Right Replicating,67
LRD,-0.5592237245667,+,Right Replicating,67
ERD,0.0169529371605568,-,Right Replicating,68
ERD,-0.211726152792541,+,Right Replicating,68
LRD,-0.233146149790596,-,Right Replicating,68
LRD,-0.777167684958682,+,Right Replicating,68
ERD,-0.203703465776413,-,Right Replicating,69
ERD,-0.129432604095862,+,Right Replicating,69
LRD,-0.194685324193797,-,Right Replicating,69
LRD,-0.724261028839938,+,Right Replicating,69
ERD,-0.152235823897987,-,Right Replicating,7
ERD,-0.109518204491374,+,Right Replicating,7
LRD,-0.154116969238841,-,Right Replicating,7
LRD,-0.354233880616503,+,Right Replicating,7
ERD,-0.166203251022937,-,Right Replicating,70
ERD,-0.0894823796420959,+,Right Replicating,70
LRD,-0.305963387192375,-,Right Replicating,70
LRD,-0.766852890848409,+,Right Replicating,70
ERD,-0.165185699456996,-,Right Replicating,71
ERD,-0.218199592999817,+,Right Replicating,71
LRD,-0.0437917297427042,-,Right Replicating,71
LRD,-0.772126576885761,+,Right Replicating,71
ERD,-0.0756973527961618,-,Right Replicating,72
ERD,-0.0298876199013128,+,Right Replicating,72
LRD,-0.174867441566804,-,Right Replicating,72
LRD,-0.805152860977627,+,Right Replicating,72
ERD,-0.165350046701743,-,Right Replicating,73
ERD,-0.130932776321267,+,Right Replicating,73
LRD,-0.0715360679312334,-,Right Replicating,73
LRD,-0.461209800074429,+,Right Replicating,73
ERD,0.0111958482186093,-,Right Replicating,74
ERD,-0.223234241367007,+,Right Replicating,74
LRD,-0.40058510971095,-,Right Replicating,74
LRD,-0.607882415618847,+,Right Replicating,74
ERD,-0.131101744096409,-,Right Replicating,75
ERD,-0.117934548720372,+,Right Replicating,75
LRD,-0.163013232406926,-,Right Replicating,75
LRD,-0.672602454871346,+,Right Replicating,75
ERD,-0.214635218442909,-,Right Replicating,76
ERD,-0.216575989102991,+,Right Replicating,76
LRD,-0.330512264439747,-,Right Replicating,76
LRD,-0.568023156934091,+,Right Replicating,76
ERD,-0.115780011383851,-,Right Replicating,77
ERD,-0.148186454794524,+,Right Replicating,77
LRD,-0.397832085276189,-,Right Replicating,77
LRD,-0.552476080079474,+,Right Replicating,77
ERD,-0.190329733463722,-,Right Replicating,78
ERD,-0.0101489580592497,+,Right Replicating,78
LRD,-0.380001410959583,-,Right Replicating,78
LRD,-0.591054463252739,+,Right Replicating,78
ERD,-0.0999273648336128,-,Right Replicating,79
ERD,-0.16846733615507,+,Right Replicating,79
LRD,-0.168150209651327,-,Right Replicating,79
LRD,-0.800563422332365,+,Right Replicating,79
ERD,-0.248900142156729,-,Right Replicating,8
ERD,-0.297171116152124,+,Right Replicating,8
LRD,-0.106104209297262,-,Right Replicating,8
LRD,-0.0902053556888099,+,Right Replicating,8
ERD,-0.0682056127163899,-,Right Replicating,80
ERD,-0.130822913579375,+,Right Replicating,80
LRD,-0.197819194991132,-,Right Replicating,80
LRD,-0.614879455201396,+,Right Replicating,80
ERD,-0.122378699238747,-,Right Replicating,81
ERD,-0.0689034862557852,+,Right Replicating,81
LRD,-0.268412640261915,-,Right Replicating,81
LRD,-0.636887423783421,+,Right Replicating,81
ERD,-0.133357483324533,-,Right Replicating,82
ERD,-0.185142296531866,+,Right Replicating,82
LRD,-0.14845990501723,-,Right Replicating,82
LRD,-0.555875148319778,+,Right Replicating,82
ERD,-0.11092084871678,-,Right Replicating,83
ERD,-0.110885688384372,+,Right Replicating,83
LRD,-0.0885660832586889,-,Right Replicating,83
LRD,-0.638444974350807,+,Right Replicating,83
ERD,-0.101701100011366,-,Right Replicating,84
ERD,0.0293953722670658,+,Right Replicating,84
LRD,-0.187684115827869,-,Right Replicating,84
LRD,-0.672469116497087,+,Right Replicating,84
ERD,0.0413844494775772,-,Right Replicating,85
ERD,-0.150934744410663,+,Right Replicating,85
LRD,-0.251520082182611,-,Right Replicating,85
LRD,-0.679151047777579,+,Right Replicating,85
ERD,-0.0726300246997043,-,Right Replicating,86
ERD,-0.108714228481917,+,Right Replicating,86
LRD,-0.326118027491362,-,Right Replicating,86
LRD,-0.423214528650453,+,Right Replicating,86
ERD,-0.159349446404082,-,Right Replicating,87
ERD,-0.142529674578728,+,Right Replicating,87
LRD,-0.141686703861094,-,Right Replicating,87
LRD,-0.58497853845908,+,Right Replicating,87
ERD,-0.0153272622616274,-,Right Replicating,88
ERD,-0.00337129675089066,+,Right Replicating,88
LRD,-0.125988787870887,-,Right Replicating,88
LRD,-0.519392219872689,+,Right Replicating,88
ERD,-0.260179549610735,-,Right Replicating,89
ERD,-0.174748136614293,+,Right Replicating,89
LRD,-0.318146100197847,-,Right Replicating,89
LRD,-0.529282606466378,+,Right Replicating,89
ERD,-0.199331982964501,-,Right Replicating,9
ERD,-0.231649199057561,+,Right Replicating,9
LRD,-0.235491483653457,-,Right Replicating,9
LRD,-0.220731353454032,+,Right Replicating,9
ERD,-0.121984087760077,-,Right Replicating,90
ERD,-0.0773312180599656,+,Right Replicating,90
LRD,-0.566501005536406,-,Right Replicating,90
LRD,-0.72835163802083,+,Right Replicating,90
ERD,-0.0773392206256057,-,Right Replicating,91
ERD,0.00639540750906902,+,Right Replicating,91
LRD,-0.127691840240505,-,Right Replicating,91
LRD,-0.628409355643702,+,Right Replicating,91
ERD,-0.305229574124333,-,Right Replicating,92
ERD,-0.0633731821395938,+,Right Replicating,92
LRD,-0.138931731332108,-,Right Replicating,92
LRD,-0.543733427100239,+,Right Replicating,92
ERD,-0.0715018495168573,-,Right Replicating,93
ERD,-0.0536784051588631,+,Right Replicating,93
LRD,-0.401711438027602,-,Right Replicating,93
LRD,-0.531601832804234,+,Right Replicating,93
ERD,-0.178238468023408,-,Right Replicating,94
ERD,-0.194235508226783,+,Right Replicating,94
LRD,-0.0517377770967793,-,Right Replicating,94
LRD,-0.553484688916896,+,Right Replicating,94
ERD,-0.0753170439090679,-,Right Replicating,95
ERD,0.0775952691473261,+,Right Replicating,95
LRD,-0.454249702416817,-,Right Replicating,95
LRD,-0.532953802098394,+,Right Replicating,95
ERD,-0.0751323980405894,-,Right Replicating,96
ERD,-0.0742053356802725,+,Right Replicating,96
LRD,-0.329033002446891,-,Right Replicating,96
LRD,-0.656653643450463,+,Right Replicating,96
ERD,-0.0981672701348697,-,Right Replicating,97
ERD,-0.124159375962532,+,Right Replicating,97
LRD,-0.23464116837237,-,Right Replicating,97
LRD,-0.762162074169936,+,Right Replicating,97
ERD,0.012862989932222,-,Right Replicating,98
ERD,-0.133696867399676,+,Right Replicating,98
LRD,-0.206454013868278,-,Right Replicating,98
LRD,-0.660714890349771,+,Right Replicating,98
ERD,-0.295512618976452,-,Right Replicating,99
ERD,-0.167699262556627,+,Right Replicating,99
LRD,-0.212835947847159,-,Right Replicating,99
LRD,-0.653506202915883,+,Right Replicating,99
